Fecha;Cum;Cambios
"2025-12-19 19:32:31";"48560-2";" Estado a Inactivo,"
"2025-12-19 19:32:31";"48560-3";" Estado a Inactivo,"
"2025-12-19 19:32:31";"48560-4";" Estado a Inactivo,"
"2025-12-19 19:32:31";"48560-5";" Estado a Inactivo,"
"2025-12-19 19:33:03";"45083-2";" Estado a Inactivo,"
"2025-12-19 19:33:03";"45083-3";" Estado a Inactivo,"
"2025-12-19 19:33:26";"42938-1";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-12-05,"
"2025-12-19 19:33:26";"42938-3";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-12-05,"
"2025-12-19 19:33:26";"42938-4";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-12-05,"
"2025-12-19 19:33:26";"42938-5";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-12-05,"
"2025-12-19 19:33:26";"42938-6";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-12-05,"
"2025-12-19 19:33:28";"42849-1";" Principio Activo a EPINIEFRINA BITARTRATO 1,819 MG EQUIVALENTE A EPINEFRINA BASE),"
"2025-12-19 19:33:28";"42849-2";" Principio Activo a EPINIEFRINA BITARTRATO 1,819 MG EQUIVALENTE A EPINEFRINA BASE),"
"2025-12-19 19:33:28";"42849-3";" Principio Activo a EPINIEFRINA BITARTRATO 1,819 MG EQUIVALENTE A EPINEFRINA BASE),"
"2025-12-19 19:33:28";"42849-4";" Principio Activo a EPINIEFRINA BITARTRATO 1,819 MG EQUIVALENTE A EPINEFRINA BASE),"
"2025-12-19 19:33:28";"42849-5";" Principio Activo a EPINIEFRINA BITARTRATO 1,819 MG EQUIVALENTE A EPINEFRINA BASE),"
"2025-12-19 19:33:28";"42849-12";" Principio Activo a EPINIEFRINA BITARTRATO 1,819 MG EQUIVALENTE A EPINEFRINA BASE),"
"2025-12-19 19:33:41";"41492-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:33:41";"41492-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:33:41";"41492-5";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:33:41";"41492-6";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:33:50";"41";" Estado Registro Invima a Vencido, Registo_Invima a RSIAD05M00483,"
"2025-12-19 19:34:32";"38622-1";" Embalaje a Caja de carton con 1 tubo colapsible de Aluminio lacado   por 5g de producto, Estado Registro Invima a Vigente, Principio Activo a ACIDO FUSIDICO/ ACETATO DE HIDROCORTISONA, cantidad a 2/ 1, Nombre Comercial a FUCIDIN% H CREMA, GRUPO FARMACOLOGICO a PREPARADOS DERMATOLOGICOS CON CORTICOSTEROIDES, Sistema Organico a DERMATOLOGICOS,"
"2025-12-19 19:34:42";"38332-8";" Estado a Inactivo, Embalaje a CUNA AMBAR CERRADA POR 25 FRASCOS AMPOLLA DE VIDRIO AMBAR TIPO I POR 10 ML., Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a VITAMINAS, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO, Forma Farmaceutica a SOLUCIONES,"
"2025-12-19 19:34:46";"38";" Estado Registro Invima a Vencido, Registo_Invima a RSIAE02M11786,"
"2025-12-19 19:34:46";"37920-2";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:34:46";"37920-4";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:34:47";"37902-1";" Estado a Inactivo,"
"2025-12-19 19:34:47";"37902-2";" Estado a Inactivo,"
"2025-12-19 19:35:04";"37";" Estado Registro Invima a Vencido, Registo_Invima a RSIAD02M04484,"
"2025-12-19 19:35:38";"35271-1";" Embalaje a CAJA CON UN FRASCO DE VIDRIO AMBAR TIPO III, TAPA PLASTICA CON LINER DE PE X 120 ML ,"
"2025-12-19 19:35:38";"35271-2";" Embalaje a CAJA CON UN FRASCO DE VIDRIO AMBAR TIPO III, TAPA PLASTICA CON LINER DE PE X 60 ML,"
"2025-12-19 19:35:38";"35271-3";" Embalaje a CAJA CON UN FRASCO DE VIDRIO AMBAR TIPO III, TAPA PLASTICA CON LINER DE PE X 100 ML .,"
"2025-12-19 19:35:58";"34162-1";" Estado a Inactivo,"
"2025-12-19 19:35:58";"34162-2";" Estado a Inactivo,"
"2025-12-19 19:35:58";"34162-4";" Estado a Inactivo,"
"2025-12-19 19:35:58";"34162-5";" Estado a Inactivo,"
"2025-12-19 19:35:58";"34162-6";" Estado a Inactivo,"
"2025-12-19 19:35:58";"34162-8";" Estado a Inactivo,"
"2025-12-19 19:35:58";"34162-11";" Estado a Inactivo,"
"2025-12-19 19:36:15";"33439-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:36:15";"33439-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:36:31";"32675-1";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:36:31";"32675-2";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:36:31";"32675-3";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:36:31";"32675-4";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:36:31";"32675-5";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:36:31";"32675-6";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:36:31";"32675-7";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:36:44";"32";" Estado Registro Invima a Vencido, Registo_Invima a L-003698,"
"2025-12-19 19:36:57";"31";" Estado Registro Invima a Vencido, Nombre Comercial a    DELIFRUT, Registo_Invima a L-003680,"
"2025-12-19 19:36:59";"30865";" Estado Registro Invima a Vencido, Principio Activo a ACIDO ASCORBICO 218 MG +  ASCORBATO DE SODIO 317 MG (EQUIVALENTE A ACIDO ASCORBICO, cantidad a 500, Unidad de Medida a mg., Registo_Invima a INVIMA 2009 M-009979-R2, ATC a A11GA01, GRUPO FARMACOLOGICO a VITAMINAS, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO, Descripcion ATC a ACIDO ASCORBICO (VIT C), Forma Farmaceutica a TABLETA MASTICABLE,"
"2025-12-19 19:37:21";"29";" Estado Registro Invima a Vencido, Registo_Invima a RSIA16M01083,"
"2025-12-19 19:37:56";"24579-2";" Estado a Inactivo,"
"2025-12-19 19:37:56";"24579-3";" Estado a Inactivo,"
"2025-12-19 19:37:56";"24579-4";" Estado a Inactivo,"
"2025-12-19 19:38:21";"230171-2";" Estado a Inactivo,"
"2025-12-19 19:38:43";"228382-02";" Estado Registro Invima a Vigente, Nombre Comercial a PROPECIA% 1 MG TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a PRODUCTOS DE USO UROLOGICO, Sistema Organico a SISTEMA GENITOURINARIO Y HORMONAS SEXUALES, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-12-19 19:39:17";"226609-1";" Estado a Inactivo,"
"2025-12-19 19:39:17";"226609-13";" Estado a Inactivo,"
"2025-12-19 19:39:17";"226609-14";" Estado a Inactivo,"
"2025-12-19 19:39:17";"226609-15";" Estado a Inactivo,"
"2025-12-19 19:39:17";"226609-16";" Estado a Inactivo,"
"2025-12-19 19:39:21";"226438-1";" Estado a Inactivo,"
"2025-12-19 19:39:21";"226438-2";" Estado a Inactivo,"
"2025-12-19 19:39:21";"226438-3";" Estado a Inactivo,"
"2025-12-19 19:39:21";"226438-5";" Estado a Inactivo,"
"2025-12-19 19:39:21";"226438-6";" Estado a Inactivo,"
"2025-12-19 19:39:21";"226438-7";" Estado a Inactivo,"
"2025-12-19 19:39:21";"226438-11";" Estado a Inactivo,"
"2025-12-19 19:39:21";"226438-12";" Estado a Inactivo,"
"2025-12-19 19:39:21";"226438-13";" Estado a Inactivo,"
"2025-12-19 19:39:27";"226042-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:39:27";"226042-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:39:27";"226042-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:39:27";"226042-4";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:39:27";"226042-5";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:39:27";"226042-6";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:39:41";"225143-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:39:49";"224840";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 2008-03-01, GRUPO FARMACOLOGICO a ANESTESICOS, Sistema Organico a SISTEMA NERVIOSO, Forma Farmaceutica a SOLUCIONES,"
"2025-12-19 19:40:03";"221793-1";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:40:03";"221793-2";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:40:03";"221793-3";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:40:03";"221793-4";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-12-19 19:40:28";"215874-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:40:37";"214316-1";" Estado Registro Invima a Cancelado,Fecha Vencimiento Invima a 2036-01-02,"
"2025-12-19 19:40:37";"214316-2";" Estado Registro Invima a Cancelado,Fecha Vencimiento Invima a 2036-01-02,"
"2025-12-19 19:40:51";"210771-2";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-12-05,"
"2025-12-19 19:40:51";"210771-1";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-12-05,"
"2025-12-19 19:41:09";"206956-01";" Estado a Inactivo, Estado Registro Invima a Vigente, Nombre Comercial a RILUTEK% TABLETAS X 50MG, GRUPO FARMACOLOGICO a OTROS FARMACOS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO, Sistema Organico a SISTEMA NERVIOSO, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-12-19 19:41:12";"20678-1";" Principio Activo a SULFAMETOXAZOL/ TRIMETOPRIMA,"
"2025-12-19 19:41:12";"20678-2";" Principio Activo a SULFAMETOXAZOL/ TRIMETOPRIMA,"
"2025-12-19 19:41:23";"20293197";" Forma Farmaceutica a ,"
"2025-12-19 19:41:24";"20290623";" Forma Farmaceutica a ,"
"2025-12-19 19:41:24";"20284606";" Forma Farmaceutica a ,"
"2025-12-19 19:41:25";"20280596";" Forma Farmaceutica a ,"
"2025-12-19 19:41:25";"20280590";" Forma Farmaceutica a ,"
"2025-12-19 19:41:26";"20279558";" Forma Farmaceutica a ,"
"2025-12-19 19:41:26";"20277653";" Forma Farmaceutica a ,"
"2025-12-19 19:41:26";"20277475";" Forma Farmaceutica a ,"
"2025-12-19 19:41:28";"20274464";" Forma Farmaceutica a ,"
"2025-12-19 19:41:28";"20273411";" Forma Farmaceutica a ,"
"2025-12-19 19:41:29";"20267409";" Forma Farmaceutica a ,"
"2025-12-19 19:41:30";"20260699";" Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES, FORMULA PARA ENFERMEDADES ESPECIFICAS, EN POLVO, A BASE DE GRASA VEGETAL DE PALMA Y ACEITE DE COCO FRACCIONADO (TRIGLICERIDOS DE CADENA MEDIA (C8 Y C10) CON RELACION 4:1 (GRASAS: CARBOHIDRATOS TOTALES + PROTEINA), PARA EL MANEJO NUTRICIONAL VIA ORAL Y/O POR SONDA DE PERSONAS MAYORES DE 1 ANO, QUE REQUIEREN DIETA CETOGENICA EN CASOS DE: EPILEPSIA REFRACTARIA, SINDROME DE DEFICIENCIA DE TRANSPORTADOR DE GLUCOSA TIPO 1 (GLUT-1), DEFICIENCIA DE PIRUVATO DESHIDROGENASA (PDH), ESTATUS EPILEPTICO SUPERREFRACTARIO, SINDROME DE WEST, SINDROME DE LENNOX-GASTAUT, SINDROME DE DOOSE, SINDROME DE DRAVET, SINDROME DE ANGELMAN, SINDROME DE OHTAHARA, DESORDEN MITOCONDRIAL DEL COMPLEJO 1 DE LA CADENA RESPIRATORIA, SINDROME DE EPILEPSIA RELACIONADA CON INFECCION FEBRIL (FIRES), ESCLEROSIS TUBEROSA, ENFERMEDAD DE PARKINSON, ENFERMEDAD DE ALZHEIMER Y GLIOBLASTOMA MULTIFORME, QUE NO PUEDEN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION CONVENCIONAL., Forma Farmaceutica a ,"
"2025-12-19 19:41:30";"20260655";" Forma Farmaceutica a ,"
"2025-12-19 19:41:31";"20258027";" Forma Farmaceutica a ,"
"2025-12-19 19:41:35";"20243174";" Forma Farmaceutica a ,"
"2025-12-19 19:41:35";"20242801";" Forma Farmaceutica a ,"
"2025-12-19 19:41:36";"20240733-2";" Forma Farmaceutica a ,"
"2025-12-19 19:41:36";"20239948";" Forma Farmaceutica a ,"
"2025-12-19 19:41:37";"20239309";" Forma Farmaceutica a ,"
"2025-12-19 19:41:38";"20237638";" Forma Farmaceutica a ,"
"2025-12-19 19:41:38";"20236367-1";" Embalaje a Comercial: Caja con 1 frasco vial de vidrio tipo I con una dosis de liofilizado, con tapon de caucho bromobutilo y agrafe aluminio tipo flip-off, mas un frasco vial de vidrio Tipo I con una dosis de solvente, con tapon de caucho de cloro butilo y agr, Estado Registro Invima a Vigente, Principio Activo a GLUCOPROTEINA E (GE) DEL VIRUS VARICELA-ZOSTER (VVZ) ANTIGENO GE  ADYUVADO CON AS01B, Nombre Comercial a SHINGRIX VACUNA CONTRA EL HERPES ZOSTER (HZ O CULEBRILLA), GRUPO FARMACOLOGICO a VACUNAS, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO, Descripcion ATC a VACUNA CONTRA EL HERPES ZOSTER (HZ O CULEBRILLA), Forma Farmaceutica a ,"
"2025-12-19 19:41:38";"20236366";" Forma Farmaceutica a ,"
"2025-12-19 19:41:39";"202361-01";" Estado a Inactivo, Embalaje a Caja plegadiza por 1 frasco ampolla traslucido de polipropileno (grado medico) por 45 mL, tapon de caucho con sello de aluminio y  tapa  plastica flip-off , Estado Registro Invima a Perdida Fuerza Ejec, GRUPO FARMACOLOGICO a AGENTES ANTINEOPLASICOS, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES, Forma Farmaceutica a SOLUCIONES,"
"2025-12-19 19:41:39";"20235223";" Forma Farmaceutica a ,"
"2025-12-19 19:41:40";"20234571";" Forma Farmaceutica a ,"
"2025-12-19 19:41:40";"20234551";" Forma Farmaceutica a ,"
"2025-12-19 19:41:42";"20232620";" Forma Farmaceutica a ,"
"2025-12-19 19:41:42";"20231534";" Forma Farmaceutica a ,"
"2025-12-19 19:41:43";"20230572";" Forma Farmaceutica a ,"
"2025-12-19 19:41:44";"20227658";" Forma Farmaceutica a ,"
"2025-12-19 19:41:45";"20223087";" Forma Farmaceutica a ,"
"2025-12-19 19:41:46";"20222334";" Forma Farmaceutica a ,"
"2025-12-19 19:41:46";"20220833";" Forma Farmaceutica a ,"
"2025-12-19 19:41:47";"20220665";" Forma Farmaceutica a ,"
"2025-12-19 19:41:48";"20218948";" Forma Farmaceutica a ,"
"2025-12-19 19:41:48";"20217175";" Forma Farmaceutica a ,"
"2025-12-19 19:41:49";"20216613";" Forma Farmaceutica a ,"
"2025-12-19 19:41:51";"20211398-2";" Forma Farmaceutica a ,"
"2025-12-19 19:41:51";"20211243-01";" Embalaje a Caja X1 Jeringa prellenada vidrio tipo I con embolo de bromobutilo tipo I y   tapon protector goma tipo 8 o tipo III con o sin agujas1, Estado Registro Invima a Vigente, Principio Activo a RP287-953/ RP961C/ RP936-741/ OMV, cantidad a 50/ 50/ 50/ 25, Nombre Comercial a BEXSERO VACUNA MENINGOCOCICA MULTICOMPONENTE DEL GRUPO B SUSPENSION INYECTABLE, GRUPO FARMACOLOGICO a VACUNAS, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO, Descripcion ATC a MENINGOCOCO B, VACUNA MULTICOMPONENTE, Forma Farmaceutica a ,"
"2025-12-19 19:41:51";"20211243-1";" Embalaje a Caja X1 Jeringa prellenada vidrio tipo I con embolo de bromobutilo tipo I y   tapon protector goma tipo 8 o tipo III con o sin agujas1, Estado Registro Invima a Vigente, Principio Activo a RP287-953/ RP961C/ RP936-741/ OMV, cantidad a 50/ 50/ 50/ 25, Nombre Comercial a BEXSERO VACUNA MENINGOCOCICA MULTICOMPONENTE DEL GRUPO B SUSPENSION INYECTABLE, GRUPO FARMACOLOGICO a VACUNAS, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO, Descripcion ATC a MENINGOCOCO B, VACUNA MULTICOMPONENTE, Forma Farmaceutica a ,"
"2025-12-19 19:41:52";"20210616";" Forma Farmaceutica a ,"
"2025-12-19 19:41:53";"20208934";" Forma Farmaceutica a ,"
"2025-12-19 19:41:54";"20208612-01";" Embalaje a -CAJA CON UN FRASCO DE POLIETILENO DE ALTA DENSIDAD (HDPE) CON TAPA TIPO CHILD RESISTANT DE POLIPROPILENO Y LINER CON SELLADO TERMICO DE INDUCCION DE POLIETILENO POR 60 TABLETAS DISPERSABLES., Estado Registro Invima a Temp. no comerc - Vigente, Principio Activo a DOLUTEGRAVIR SODICO (EQUIVALENTE A DOLUTEGRAVIR 5MG), Nombre Comercial a TIVICAY% 5 MG TABLETA DISPERSABLE, GRUPO FARMACOLOGICO a ANTIVIRALES DE USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO,"
"2025-12-19 19:41:55";"20207236-1";" Estado Registro Invima a Vigente, Nombre Comercial a DELTKACINA % INYECTABLE 500 MG/2ML , GRUPO FARMACOLOGICO a ANTIBACTERIANOS PARA USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO,"
"2025-12-19 19:41:56";"20206665";" Forma Farmaceutica a ,"
"2025-12-19 19:41:57";"20206091-2";" Embalaje a 1B1004631010100 BROMURO DE VECURONIO 10,0000 mg POLVOS PARA RECONSTITUIR INTRAVENOSA (BROCURIX) VIAL 1,0000U / CAJA X 10 viales de vidrio tipo I con tapon de caucho, agrafe y flip-off, Estado Registro Invima a Vigente, Nombre Comercial a BROCURIX 10 MG POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE, GRUPO FARMACOLOGICO a RELAJANTES MUSCULARES, Sistema Organico a SISTEMA MUSCULOESQUELETICO, Forma Farmaceutica a POLVO LIOFILIZADO,"
"2025-12-19 19:41:57";"20205955";" Forma Farmaceutica a ,"
"2025-12-19 19:41:57";"20205099";" Forma Farmaceutica a ,"
"2025-12-19 19:41:58";"20204362-1";" Forma Farmaceutica a ,"
"2025-12-19 19:41:58";"20204361-1";" Forma Farmaceutica a ,"
"2025-12-19 19:42:00";"20202939-1";" Forma Farmaceutica a ,"
"2025-12-19 19:42:04";"20200482";" Forma Farmaceutica a ,"
"2025-12-19 19:42:04";"20200408-1";" Embalaje a  CAJA CAJA PLEGADIZA CON 1 VIAL DE VIDRIO AMBAR TIPO I POR 40 mg, CON TAPON DE CAUCHO DE BROMO BUTILO Y SELLO DE ALUMINIO TIPO FLIP OFF, Estado Registro Invima a Vigente, Principio Activo a OMEPRAZOL SODICO EQUIVALENTE  A OMEPRAZOL, Nombre Comercial a OMEPRAZOL 40 MG , GRUPO FARMACOLOGICO a AGENTES PARA EL TRATAMIENTO DE ALTERACIONES CAUSADAS POR ACIDOS, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO,"
"2025-12-19 19:42:08";"20199720";" Forma Farmaceutica a ,"
"2025-12-19 19:42:11";"20198408";" Forma Farmaceutica a ,"
"2025-12-19 19:42:12";"20198048";" Forma Farmaceutica a ,"
"2025-12-19 19:42:12";"20197845-2";" Embalaje a 10 VIALES DE CEFAZOLINA X 1g EN VIAL TRANSPARENTE DE VIDRIO TIPO 1 CON TAPON DE BROMOBUTILO Y AGRAFE DE ALUMINIO FLIPOFF AMARILLO , Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a ANTIBACTERIANOS PARA USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO, Forma Farmaceutica a POLVO PARA SOLUCION INYECTABLE,"
"2025-12-19 19:42:13";"20197340-1";" Estado a Inactivo,"
"2025-12-19 19:42:15";"20196673";" Forma Farmaceutica a ,"
"2025-12-19 19:42:17";"20196248-01";" Embalaje a - 2C1037821000100: CALCIO 315,0000 mg/COLECALCIFEROL 800,0000 UI/MAGNESIO OXIDO 60,0000 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (CALCIBON) TABLETA 1,0000U / CAJA X 30; FRASCO EN POLIETILENO DE ALTA DENSIDAD CON TAPA EN PP BLANCA LINNER ALUMINIO , Estado Registro Invima a Vigente, Principio Activo a CITRATO DE CALCIO GRANULADO EQUIVALENTE A CALCIO/ OXIDO DE MAGNESIO EQUIVALENTE A MAGNESIO/ VITAMINA D3 SECA TIPO SD/S, cantidad a 315/ 60/ 800, Unidad de Medida a mg/ UI, Nombre Comercial a CALCIBON% MEN TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a VITAMINAS, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO,"
"2025-12-19 19:42:17";"20196204-2";" Embalaje a CAJA PLEGADIZA CON 10 VIALES EN VIDRIO TIPO I TRANSPARENTE CON TAPON DE BROMOBUTILO Y AGRAFE DE ALUMINIO FLIP OFF AMARILLO POR 1 GRAMO C/U , Estado Registro Invima a Vigente, Principio Activo a CEFALOTINA SODICA 1,076 G EQUIVALENTE A  CEFALOTINA BASE, Nombre Comercial a CEFALOTINA 1 G POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE, GRUPO FARMACOLOGICO a ANTIBACTERIANOS PARA USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO, Forma Farmaceutica a POLVO ESTERIL PARA RECONSTRUIR A SOLUCION PARA INFUSION,"
"2025-12-19 19:42:19";"20195803";" Forma Farmaceutica a ,"
"2025-12-19 19:42:19";"20195755";" Forma Farmaceutica a ,"
"2025-12-19 19:42:22";"20194630";" Forma Farmaceutica a ,"
"2025-12-19 19:42:22";"20194427";" Forma Farmaceutica a ,"
"2025-12-19 19:42:25";"20194071";" Forma Farmaceutica a ,"
"2025-12-19 19:42:26";"20193579";" Forma Farmaceutica a ,"
"2025-12-19 19:42:26";"20193278-1";" Forma Farmaceutica a ,"
"2025-12-19 19:42:26";"20193080";" Forma Farmaceutica a ,"
"2025-12-19 19:42:36";"20188045-1";" Forma Farmaceutica a ,"
"2025-12-19 19:42:39";"20179741-01";" Estado a Inactivo, Embalaje a Caja con blisters de aluminio x 28 tabletas recubiertas e inserto incluido., Estado Registro Invima a Perdida Fuerza Ejec, Nombre Comercial a TERIFLUNOMIDA 14 MG , GRUPO FARMACOLOGICO a AGENTES INMUNOSUPRESORES, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-12-19 19:42:41";"20179434";" Forma Farmaceutica a ,"
"2025-12-19 19:42:43";"20179135";" Forma Farmaceutica a ,"
"2025-12-19 19:42:43";"20178903";" Forma Farmaceutica a ,"
"2025-12-19 19:42:50";"20176947-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-12-19 19:42:54";"20175556-5";" Forma Farmaceutica a ,"
"2025-12-19 19:42:56";"20175246-1";" Embalaje a Presentacion x 30 tabletas: Dos blisteres con 5 tabletas de cada uno en un blister tipo billetera para un total de tres billeteras por 10 tabletas empacadas en una caja de carton. ,"
"2025-12-19 19:42:57";"20175052";" Forma Farmaceutica a ,"
"2025-12-19 19:42:57";"20174435-1";" Forma Farmaceutica a ,"
"2025-12-19 19:42:57";"20174405";" Forma Farmaceutica a ,"
"2025-12-19 19:42:58";"20174131";" Forma Farmaceutica a ,"
"2025-12-19 19:42:59";"20172875";" Forma Farmaceutica a ,"
"2025-12-19 19:43:00";"20172873";" Forma Farmaceutica a ,"
"2025-12-19 19:43:04";"20171148-1";" Forma Farmaceutica a ,"
"2025-12-19 19:43:12";"20164753-1";" ATC a L04AJ01, Forma Farmaceutica a ,"
"2025-12-19 19:43:13";"20162933";" Forma Farmaceutica a ,"
"2025-12-19 19:43:17";"20160734-1";" Estado a Inactivo,"
