Fecha;Cum;Cambios
"2025-09-19 19:32:45";"47615-7";" Estado Registro Invima a Temp. no comercializado - En Tramite Renov,"
"2025-09-19 19:33:32";"43335-1";" Principio Activo a *IBUPROFENO 85% (705,882MG) EQUIVALENTE A IBUPROFENO*,"
"2025-09-19 19:33:32";"43335-2";" Principio Activo a *IBUPROFENO 85% (705,882MG) EQUIVALENTE A IBUPROFENO*,"
"2025-09-19 19:33:32";"43335-3";" Principio Activo a *IBUPROFENO 85% (705,882MG) EQUIVALENTE A IBUPROFENO*,"
"2025-09-19 19:33:32";"43335-4";" Principio Activo a *IBUPROFENO 85% (705,882MG) EQUIVALENTE A IBUPROFENO*,"
"2025-09-19 19:33:32";"43334-1";" Principio Activo a *IBUPROFENO 85% (470,5882MG) EQUIVALENTE A IBUPROFENO,"
"2025-09-19 19:33:32";"43334-2";" Principio Activo a *IBUPROFENO 85% (470,5882MG) EQUIVALENTE A IBUPROFENO,"
"2025-09-19 19:33:32";"43334-3";" Principio Activo a *IBUPROFENO 85% (470,5882MG) EQUIVALENTE A IBUPROFENO,"
"2025-09-19 19:33:35";"43001-1";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-09-19 19:33:47";"42034-1";" Estado Registro Invima a Vigente,"
"2025-09-19 19:34:17";"40113-19";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-20";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-21";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-22";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-23";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-24";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-25";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-26";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-27";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-28";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-29";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-30";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-31";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-32";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-33";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-34";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-35";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-36";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-37";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-38";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:17";"40113-17";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:34:21";"39989-3";" Estado a Inactivo,"
"2025-09-19 19:34:38";"38893-1";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,"
"2025-09-19 19:34:38";"38893-3";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,"
"2025-09-19 19:34:38";"38893-4";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,"
"2025-09-19 19:34:38";"38893-5";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,"
"2025-09-19 19:34:38";"38893-6";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,"
"2025-09-19 19:34:38";"38893-7";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,"
"2025-09-19 19:34:38";"38893-8";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,"
"2025-09-19 19:34:59";"37919-1";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2025-09-19 19:35:12";"37247-1";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-09-19 19:35:12";"37247-3";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-09-19 19:36:15";"34141-5";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-15,"
"2025-09-19 19:36:15";"34141-6";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-15,"
"2025-09-19 19:36:15";"34141-7";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-15,"
"2025-09-19 19:36:15";"34141-8";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-15,"
"2025-09-19 19:36:26";"33661-1";" Estado a Inactivo,"
"2025-09-19 19:37:08";"31540-1";" Principio Activo a LIDOCAINA CLORHIDRATO MONOHIDRATO 21.33 MG., EQUIVALENTE A LIDOCAINA CLORHIDRATO, Unidad de Medida a mg,"
"2025-09-19 19:37:08";"31540-5";" Principio Activo a LIDOCAINA CLORHIDRATO MONOHIDRATO 21.33 MG., EQUIVALENTE A LIDOCAINA CLORHIDRATO, Unidad de Medida a mg,"
"2025-09-19 19:37:08";"31540-6";" Principio Activo a LIDOCAINA CLORHIDRATO MONOHIDRATO 21.33 MG., EQUIVALENTE A LIDOCAINA CLORHIDRATO, Unidad de Medida a mg,"
"2025-09-19 19:37:08";"31540-2";" Principio Activo a LIDOCAINA CLORHIDRATO MONOHIDRATO 21.33 MG., EQUIVALENTE A LIDOCAINA CLORHIDRATO, Unidad de Medida a mg,"
"2025-09-19 19:37:30";"29636-2";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:37:30";"29636-3";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:37:30";"29636-4";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:37:30";"29636-5";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-1";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-2";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-3";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-4";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-5";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-6";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-7";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-8";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-9";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-10";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-11";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-12";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-13";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-14";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-15";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:11";"25317-28";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:19";"24207-1";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:38:19";"24207-2";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:39:51";"225393-2";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-3";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-4";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-5";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-6";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-7";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-8";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-9";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-10";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-11";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-12";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-13";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-14";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-15";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-16";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-17";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-18";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-19";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:39:51";"225393-1";"Fecha Vencimiento Invima a 3000-12-31, Registo_Invima a INVIMA 2023M-012243-R2,"
"2025-09-19 19:40:09";"224719-5";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:40:09";"224719-3";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:40:10";"224715-6";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:40:10";"224715-1";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-09-12,"
"2025-09-19 19:40:47";"215610-1";" Estado Registro Invima a Vigente,"
"2025-09-19 19:40:54";"214316-1";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-09-19 19:40:54";"214316-2";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-09-19 19:41:17";"208565-1";" Registo_Invima a INVIMA 2018MBT-006303-R2,"
"2025-09-19 19:41:40";"20293197";" Forma Farmaceutica a ,"
"2025-09-19 19:41:40";"20290623";" Forma Farmaceutica a ,"
"2025-09-19 19:41:41";"20284606";" Forma Farmaceutica a ,"
"2025-09-19 19:41:41";"20280596";" Forma Farmaceutica a ,"
"2025-09-19 19:41:42";"20280590";" Forma Farmaceutica a ,"
"2025-09-19 19:41:42";"20279558";" Forma Farmaceutica a ,"
"2025-09-19 19:41:42";"20277653";" Forma Farmaceutica a ,"
"2025-09-19 19:41:43";"20277475";" Forma Farmaceutica a ,"
"2025-09-19 19:41:44";"20274464";" Forma Farmaceutica a ,"
"2025-09-19 19:41:44";"20273411";" Forma Farmaceutica a ,"
"2025-09-19 19:41:45";"20267409";" Forma Farmaceutica a ,"
"2025-09-19 19:41:45";"20260699";" Forma Farmaceutica a ,"
"2025-09-19 19:41:46";"20260655";" Forma Farmaceutica a ,"
"2025-09-19 19:41:47";"20258027";" Forma Farmaceutica a ,"
"2025-09-19 19:41:49";"20243174";" Forma Farmaceutica a ,"
"2025-09-19 19:41:49";"20242801";" Forma Farmaceutica a ,"
"2025-09-19 19:41:49";"20239948";" Forma Farmaceutica a ,"
"2025-09-19 19:41:50";"20239309";" Forma Farmaceutica a ,"
"2025-09-19 19:41:50";"20237638";" Forma Farmaceutica a ,"
"2025-09-19 19:41:51";"20236366";" Forma Farmaceutica a ,"
"2025-09-19 19:41:51";"20235223";" Forma Farmaceutica a ,"
"2025-09-19 19:41:52";"20234571";" Forma Farmaceutica a ,"
"2025-09-19 19:41:52";"20234551";" Forma Farmaceutica a ,"
"2025-09-19 19:41:54";"20232620";" Forma Farmaceutica a ,"
"2025-09-19 19:41:54";"20231534";" Forma Farmaceutica a ,"
"2025-09-19 19:41:55";"20230572";" Forma Farmaceutica a ,"
"2025-09-19 19:41:55";"20227658";" Forma Farmaceutica a ,"
"2025-09-19 19:41:57";"20223087";" Forma Farmaceutica a ,"
"2025-09-19 19:41:57";"20222334";" Forma Farmaceutica a ,"
"2025-09-19 19:41:57";"20220833";" Forma Farmaceutica a ,"
"2025-09-19 19:41:58";"20220665";" Forma Farmaceutica a ,"
"2025-09-19 19:41:58";"20218948";" Forma Farmaceutica a ,"
"2025-09-19 19:41:58";"20217175";" Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES, FORMULA MODULAR EN POLVO, A BASE DE PROTEINA AISLADA DE SUERO DE LECHE, PARA EL MANEJO NUTRICIONAL DE NINOS MAYORES DE 4 ANOS Y ADULTOS, CON DESNUTRICION PROTEICO-CALORICA (MODERADA O SEVERA) ASOCIADA A: CANCER GASTRICO O INTESTINAL ESTADIOS III Y IV, SIDA, QUEMADURAS GRADOS III Y IV, ULCERAS POR PRESION GRADOS II-III-IV Y ADULTOS EN CONDICIONES DE MALA ABSORCION INTESTINAL SECUNDARIO A CIRUGIA BARIATRICA, QUE NO PUEDEN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION NORMAL O MODIFICADA., Forma Farmaceutica a ,"
"2025-09-19 19:41:59";"20216613";" Forma Farmaceutica a ,"
"2025-09-19 19:42:00";"20210616";" Forma Farmaceutica a ,"
"2025-09-19 19:42:01";"20208934";" Forma Farmaceutica a ,"
"2025-09-19 19:42:01";"20208299-2";" Embalaje a CAJA PLEGADIZA CON BOLSA SACHET DE ALUMINIO POR 14 TABLETAS EN 2 BLISTER DE PVC Y PAPEL DE ALUMINIO, CADA BLISTER POR 7 TABLETAS, Estado Registro Invima a Vigente, Principio Activo a AMOXICILINA TRIHIDRATO EQUIVALENTE A AMOXICILINA/ CLAVULANATO DE POTASIO Y CELULOSA MICROCRISTALINA (1:1) EQUIVALENTE A ACIDO CLAVULANICO, cantidad a 500/ 125, Nombre Comercial a AMOXICLADELT% TABLETAS 625 MG, GRUPO FARMACOLOGICO a ANTIBACTERIANOS PARA USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO,"
"2025-09-19 19:42:02";"20206665";" Forma Farmaceutica a ,"
"2025-09-19 19:42:03";"20205955";" Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES, FORMULA POLIMERICA EN POLVO, A BASE DE PROTEINA AISLADA DE SUERO DE LECHE, CON LEUCINA, AMINOACIDOS ESENCIALES, VITAMINAS Y MINERALES, PARA ALIMENTACION VIA ORAL DE ADULTOS DESTINADA A RECUPERAR/MANTENER SU MASA CORPORAL MAGRA EN OBESIDAD SARCOPENICA ASOCIADA A SINDROME METABOLICO O SARCOPENIA ASOCIADA A DESNUTRICION PROTEICO-CALORICA DE GRADO MODERADO Y LEVE, DESNUTRICION PROTEICO-CALORICA SEVERA, EN ADULTOS MAYORES, QUE NO PUEDEN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION NORMAL O MODIFICADA., Forma Farmaceutica a ,"
"2025-09-19 19:42:03";"20205099";" Forma Farmaceutica a ,"
"2025-09-19 19:42:04";"20204361-1";" Forma Farmaceutica a ,"
"2025-09-19 19:42:08";"20200482";" Forma Farmaceutica a ,"
"2025-09-19 19:42:09";"20199720";" Forma Farmaceutica a ,"
"2025-09-19 19:42:10";"20198408";" Forma Farmaceutica a ,"
"2025-09-19 19:42:11";"20198048";" Forma Farmaceutica a ,"
"2025-09-19 19:42:14";"20196673";" Forma Farmaceutica a ,"
"2025-09-19 19:42:15";"20195803";" Forma Farmaceutica a ,"
"2025-09-19 19:42:15";"20195755";" Forma Farmaceutica a ,"
"2025-09-19 19:42:17";"20194630";"Fecha Vencimiento Invima a 2030-08-22, Forma Farmaceutica a ,"
"2025-09-19 19:42:17";"20194427";"Fecha Vencimiento Invima a 2030-09-12, Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES. FORMULA PARA ENFERMEDADES ESPECIFICAS, EN POLVO, NORMOCALORICA, A BASE DE SOLIDOS DE JARABE DE MAIZ, CON GRASA, PROTEINA, FIBRA DIETARIA (FOS+GOS), ACIDOS GRASOS (LINOLEICO, ALFA-LINOLENICO, ARAQUIDONICO, EPA, DHA), VITAMINAS, MINERALES Y OLIGOELEMENTOS, CON NIVELES MODIFICADOS DE POTASIO, FOSFORO, CLORURO, CALCIO Y VITAMINA A. PARA EL MANEJO NUTRICIONAL ENTERAL, VIA ORAL O SONDA, EN NINOS DESDE 0 HASTA 5 ANOS CON DESNUTRICION PROTEICO-CALORICA MODERADA O SEVERA, SECUNDARIA A ENFERMEDAD RENAL CRONICA (INSUFICIENCIA RENAL CRONICA) ESTADIOS 3 Y 4, INCLUYENDO AQUELLOS QUE REQUIEREN DIALISIS PERITONEAL Y QUE NO PUEDEN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION CONVENCIONAL, Forma Farmaceutica a ,"
"2025-09-19 19:42:18";"20194071";"Fecha Vencimiento Invima a 2030-09-12, Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES. FORMULA MONOMERICA EN POLVO, NO LACTEA, A BASE DE SOLIDOS DE JARABE DE MAIZ, CON AMINOACIDOS LIBRES SINTETICOS, TRIGLICERIDOS DE CADENA MEDIA (TCM) Y ACIDOS GRASOS POLIINSATURADOS DE CADENA LARGA - LCPS (DHA Y AA), VITAMINAS, MINERALES, OLIGOELEMENTOS, NUCLEOTIDOS, FIBRA PREBIOTICA (FOS) Y PROBIOTICOS (BIFIDOBACTERIUM BREVE M-16V). PARA EL MANEJO NUTRICIONAL VIA ENTERAL, ORAL O SONDA, DE NINOS ENTRE 0 A 12 MESES CON ALERGIA A LA PROTEINA DE LECHE DE VACA (MODERADA Y SEVERA), ALERGIA ALIMENTARIA MULTIPLE, ENTEROPATIAS INDUCIDAS POR PROTEINAS ALIMENTARIAS Y ESOFAGITIS EOSINOFILICA, QUE NO PUEDAN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION CONVENCIONAL, Forma Farmaceutica a ,"
"2025-09-19 19:42:19";"20193579";"Fecha Vencimiento Invima a 2030-09-12, Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES. FORMULA POLIMERICA, EN POLVO, NORMOCALORICA, A BASE DE ACEITES VEGETALES, CON PROTEINAS LACTEAS, CARBOHIDRATOS, FIBRA DIETARIA (GOS+FOS), VITAMINAS, MINERALES, OLIGOELEMENTOS, NUCLEOTIDOS Y ACIDOS GRASOS POLIINSATURADOS DE CADENA LARGA (DHA, EPA Y AA). PARA EL MANEJO NUTRICIONAL POR VIA ENTERAL (ORAL O SONDA) EN NINOS DE 0-24 MESES (O HASTA 9 KG DE PESO) CON REQUERIMIENTOS ENERGETICOS INCREMENTADOS POR DESNUTRICION PROTEICOCALORICA MODERADA O SEVERA SECUNDARIA A: CARDIOPATIAS CONGENITAS, DISPLASIA BRONCOPULMONAR, SIDA, PARALISIS CEREBRAL, QUE NO PUEDEN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION NORMAL O MODIFICADA. VARIEDAD 2 (CON OLIGOSACARIDO 2.-FL): ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES. FORMULA POLIMERICA, EN POLVO, NORMOCALORICA, A BASE DE ACEITES VEGETALES, CON PROTEINAS LACTEAS, CARBOHIDRATOS, FIBRA DIETARIA (GOS+FOS), OLIGOSACARIDO (2%-FL), VITAMINAS, MINERALES, OLIGOELEMENTOS, NUCLEOTIDOS Y ACIDOS GRASOS POLIINSATURADOS DE CADENA LARGA (DHA, EPA Y AA). PARA EL MANEJO NUTRICIONAL POR VIA ENTERAL (ORAL O SONDA) EN NINOS DE 0-24 MESES (O HASTA 9 KG DE PESO) CON REQUERIMIENTOS ENERGETICOS INCREMENTADOS POR DESNUTRICION PROTEICO-CALORICA MODERADA O SEVERA SECUNDARIA A: CARDIOPATIAS CONGENITAS, DISPLASIA BRONCOPULMONAR, SIDA, PARALISIS CEREBRAL, QUE NO PUEDEN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION NORMAL O MODIFICADA., Forma Farmaceutica a ,"
"2025-09-19 19:42:19";"20193080";" Forma Farmaceutica a ,"
"2025-09-19 19:42:23";"20189657-1";" Estado a Inactivo,Fecha Vencimiento Invima a 3000-01-01,"
"2025-09-19 19:42:26";"20179434";" Forma Farmaceutica a ,"
"2025-09-19 19:42:27";"20179135";" Forma Farmaceutica a ,"
"2025-09-19 19:42:28";"20178903";" Forma Farmaceutica a ,"
"2025-09-19 19:42:33";"20175052";" Forma Farmaceutica a ,"
"2025-09-19 19:42:33";"20174405";" Forma Farmaceutica a ,"
"2025-09-19 19:42:33";"20174131";" Forma Farmaceutica a ,"
"2025-09-19 19:42:35";"20172875";" Forma Farmaceutica a ,"
"2025-09-19 19:42:35";"20172873";" Forma Farmaceutica a ,"
"2025-09-19 19:42:38";"20171148-1";" Forma Farmaceutica a ,"
"2025-09-19 19:42:45";"20164753-1";" Forma Farmaceutica a ,"
