Fecha;Cum;Cambios
"2025-05-19 19:37:03";"31867-2";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:03";"31867-3";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:03";"31867-4";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:03";"31867-5";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:08";"31398-1";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:08";"31398-2";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:08";"31398-4";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:17";"30617-1";"Fecha Vencimiento Invima a 2025-03-28,"
"2025-05-19 19:37:18";"30502-1";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:18";"30502-2";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:18";"30502-3";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:18";"30502-4";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:18";"30502-5";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:18";"30502-6";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:18";"30502-7";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:18";"30502-8";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:18";"30502-9";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:18";"30502-10";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:30";"29593-4";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:30";"29593-8";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-06-03,"
"2025-05-19 19:37:47";"27853-1";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:47";"27853-2";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:47";"27853-3";" GRUPO FARMACOLOGICO a ANALGESICO,"
"2025-05-19 19:37:47";"27853-4";" GRUPO FARMACOLOGICO a ANALGESICO,"
