Fecha;Cum;Cambios
"2023-10-23 22:26:53";"47414-6";" Nombre Comercial a METICOM% CAPSULAS,"
"2023-10-23 22:26:53";"47414-7";" Nombre Comercial a METICOM% CAPSULAS,"
"2023-10-23 22:26:53";"47414-8";" Nombre Comercial a METICOM% CAPSULAS,"
"2023-10-23 22:26:53";"47414-9";" Nombre Comercial a METICOM% CAPSULAS,"
"2023-10-23 22:26:53";"47414-10";" Nombre Comercial a METICOM% CAPSULAS,"
"2023-10-23 22:26:54";"47353-3";" Nombre Comercial a ISOPTIN%  SR 120 MG TABLETAS,"
"2023-10-23 22:26:54";"47353-4";" Nombre Comercial a ISOPTIN%  SR 120 MG TABLETAS,"
"2023-10-23 22:26:54";"47353-5";" Nombre Comercial a ISOPTIN%  SR 120 MG TABLETAS,"
"2023-10-23 22:26:55";"47208-1";" Nombre Comercial a PIPORTIL% L4 INYECTABLE 1ML  ,"
"2023-10-23 22:26:55";"47208-2";" Nombre Comercial a PIPORTIL% L4 INYECTABLE 1ML  ,"
"2023-10-23 22:26:56";"47188-1";" Nombre Comercial a DELIFON % JARABE,"
"2023-10-23 22:26:56";"47171-1";" Nombre Comercial a TOBREX% SOLUCION OFTALMICA ESTERIL,"
"2023-10-23 22:26:56";"47171-3";" Nombre Comercial a TOBREX% SOLUCION OFTALMICA ESTERIL,"
"2023-10-23 22:26:57";"47155-3";" Nombre Comercial a ZOLADEX % 3.6MG,"
"2023-10-23 22:26:57";"47155-6";" Nombre Comercial a ZOLADEX % 3.6MG,"
"2023-10-23 22:26:57";"47146-1";" Nombre Comercial a ESPASMOBIL% GOTAS,"
"2023-10-23 22:26:57";"47146-3";" Nombre Comercial a ESPASMOBIL% GOTAS,"
"2023-10-23 22:26:58";"47108-1";" Nombre Comercial a LANVIS%  ,"
"2023-10-23 22:26:58";"47085-6";" Nombre Comercial a TIZAFEN% TABLETA RECUBIERTA,"
"2023-10-23 22:26:58";"47085-1";" Nombre Comercial a TIZAFEN% TABLETA RECUBIERTA,"
"2023-10-23 22:26:58";"47085-5";" Nombre Comercial a TIZAFEN% TABLETA RECUBIERTA,"
"2023-10-23 22:27:00";"46916-3";" Nombre Comercial a ELTROXIN% TABLETAS 100 MCG,"
"2023-10-23 22:27:00";"46916-4";" Nombre Comercial a ELTROXIN% TABLETAS 100 MCG,"
"2023-10-23 22:27:00";"46916-5";" Nombre Comercial a ELTROXIN% TABLETAS 100 MCG,"
"2023-10-23 22:27:00";"46916-6";" Nombre Comercial a ELTROXIN% TABLETAS 100 MCG,"
"2023-10-23 22:27:03";"46578-1";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-2";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-3";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-4";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-5";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-6";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-7";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-8";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-9";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-10";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:03";"46578-11";" Nombre Comercial a METROZIN% 250MG SUSPENSION,"
"2023-10-23 22:27:06";"46414-3";" Nombre Comercial a TENORMIN %  TABLETAS X 50 MG,"
"2023-10-23 22:27:07";"46304-8";" Nombre Comercial a TEARS NATURALE% FREE SOLUCION OFTALMICA ESTERIL,"
"2023-10-23 22:27:07";"46304-9";" Nombre Comercial a TEARS NATURALE% FREE SOLUCION OFTALMICA ESTERIL,"
"2023-10-23 22:27:08";"46266-1";" Nombre Comercial a IMURAN% 50 MG,"
"2023-10-23 22:27:08";"46266-2";" Nombre Comercial a IMURAN% 50 MG,"
"2023-10-23 22:27:08";"46265-1";" Nombre Comercial a ALKERAN% 2 MG TABLETAS,"
"2023-10-23 22:27:10";"46147-2";" Nombre Comercial a LOCERYL% LACA PARA UNAS AL 5%,"
"2023-10-23 22:27:10";"46147-3";" Nombre Comercial a LOCERYL% LACA PARA UNAS AL 5%,"
"2023-10-23 22:27:10";"46147-4";" Nombre Comercial a LOCERYL% LACA PARA UNAS AL 5%,"
"2023-10-23 22:27:10";"46147-5";" Nombre Comercial a LOCERYL% LACA PARA UNAS AL 5%,"
"2023-10-23 22:27:10";"46147-6";" Nombre Comercial a LOCERYL% LACA PARA UNAS AL 5%,"
"2023-10-23 22:27:10";"46147-7";" Nombre Comercial a LOCERYL% LACA PARA UNAS AL 5%,"
"2023-10-23 22:27:10";"46147-1";" Nombre Comercial a LOCERYL% LACA PARA UNAS AL 5%,"
"2023-10-23 22:27:11";"46041-1";" Nombre Comercial a NEUPOGEN% SOLUCION INYECTABLE 300 MCG/1ML ,"
"2023-10-23 22:27:11";"46041-2";" Nombre Comercial a NEUPOGEN% SOLUCION INYECTABLE 300 MCG/1ML ,"
"2023-10-23 22:27:12";"46000-1";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-2";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-3";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-4";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-6";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-7";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-8";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-9";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-10";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-11";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-12";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-13";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-14";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-15";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-16";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-17";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-18";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:12";"46000-19";" Nombre Comercial a DOLOFEN% 500 MG.,"
"2023-10-23 22:27:13";"45999-1";" Nombre Comercial a METROZIN% 500 MG ,"
"2023-10-23 22:27:13";"45999-2";" Nombre Comercial a METROZIN% 500 MG ,"
"2023-10-23 22:27:13";"45999-3";" Nombre Comercial a METROZIN% 500 MG ,"
"2023-10-23 22:27:13";"45996-1";" Nombre Comercial a RHEUMON% CREMA.,"
"2023-10-23 22:27:13";"45922-1";" Nombre Comercial a APRACAL% 5 MG TABLETAS,"
"2023-10-23 22:27:13";"45922-2";" Nombre Comercial a APRACAL% 5 MG TABLETAS,"
"2023-10-23 22:27:14";"45922-3";" Nombre Comercial a APRACAL% 5 MG TABLETAS,"
"2023-10-23 22:27:14";"45922-4";" Nombre Comercial a APRACAL% 5 MG TABLETAS,"
"2023-10-23 22:27:14";"45922-5";" Nombre Comercial a APRACAL% 5 MG TABLETAS,"
"2023-10-23 22:27:14";"45922-6";" Nombre Comercial a APRACAL% 5 MG TABLETAS,"
"2023-10-23 22:27:14";"45922-8";" Nombre Comercial a APRACAL% 5 MG TABLETAS,"
"2023-10-23 22:27:14";"45922-9";" Nombre Comercial a APRACAL% 5 MG TABLETAS,"
"2023-10-23 22:27:14";"45906-12";" Nombre Comercial a SEDORM%  TABLETAS,"
"2023-10-23 22:27:14";"45906-13";" Nombre Comercial a SEDORM%  TABLETAS,"
"2023-10-23 22:27:14";"45906-14";" Nombre Comercial a SEDORM%  TABLETAS,"
"2023-10-23 22:27:14";"45906-15";" Nombre Comercial a SEDORM%  TABLETAS,"
"2023-10-23 22:27:14";"45906-16";" Nombre Comercial a SEDORM%  TABLETAS,"
"2023-10-23 22:27:14";"45906-17";" Nombre Comercial a SEDORM%  TABLETAS,"
"2023-10-23 22:27:15";"45906-18";" Nombre Comercial a SEDORM%  TABLETAS,"
"2023-10-23 22:27:15";"45906-19";" Nombre Comercial a SEDORM%  TABLETAS,"
"2023-10-23 22:27:15";"45906-23";" Nombre Comercial a SEDORM%  TABLETAS,"
"2023-10-23 22:27:16";"45821-1";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45821-2";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45821-3";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45821-19";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45821-20";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45821-21";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45821-22";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45821-23";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45821-24";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45821-25";" Nombre Comercial a RYTMONORM% 300 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-4";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-13";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-14";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-15";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-16";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-17";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-20";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-21";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-22";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-29";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-30";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-31";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-32";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-33";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:16";"45820-34";" Nombre Comercial a RYTMONORM% 150 MG TABLETAS,"
"2023-10-23 22:27:19";"45384-2";" Nombre Comercial a COUMADIN% TABLETAS 2.5 MG,"
"2023-10-23 22:27:20";"45217-1";" Nombre Comercial a CREMA BLANKISIMA%,"
"2023-10-23 22:27:20";"45217-2";" Nombre Comercial a CREMA BLANKISIMA%,"
"2023-10-23 22:27:20";"45122-1";" Nombre Comercial a BOTOX% 100U,"
"2023-10-23 22:27:23";"45045-1";" Nombre Comercial a LOCERYL% CREMA,"
"2023-10-23 22:27:24";"44895-5";" Nombre Comercial a MODIUR% 1 MG,"
"2023-10-23 22:27:24";"44895-6";" Nombre Comercial a MODIUR% 1 MG,"
"2023-10-23 22:27:25";"44863-19";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-20";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-21";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-22";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-24";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-25";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-26";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-27";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-28";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-29";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-30";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-31";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-33";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44863-34";" Nombre Comercial a AMLOSYN % TABLETA 10 MG,"
"2023-10-23 22:27:25";"44862-1";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-2";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-3";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-4";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-5";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-6";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-7";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-8";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-9";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-10";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-11";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-12";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-13";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:25";"44862-14";" Nombre Comercial a AMLOSYN%  5MG TABLETAS,"
"2023-10-23 22:27:27";"44813-1";" Embalaje a Caja por 80 tabletas recubiertas en blister de PVC/PVDC transparente % Aluminio. Cada blister contiene 10 tabletas recubiertas., Nombre Comercial a LE GRIP NF % TABLETAS,"
"2023-10-23 22:27:27";"44762-3";" Nombre Comercial a SURVANTA% 8 ML,"
"2023-10-23 22:27:27";"44762-5";" Nombre Comercial a SURVANTA% 8 ML,"
"2023-10-23 22:27:27";"44762-2";" Nombre Comercial a SURVANTA% 8 ML,"
"2023-10-23 22:27:28";"44747-1";" Nombre Comercial a URBADAN% 20 MG,"
"2023-10-23 22:27:28";"44747-5";" Nombre Comercial a URBADAN% 20 MG,"
"2023-10-23 22:27:28";"44678-1";" Nombre Comercial a ARTRITES% 75 MG,"
