Fecha;Cum;Cambios
"2025-10-19 19:32:13";"50589-43";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-44";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-45";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-46";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-47";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-48";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-49";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-50";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-51";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-52";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-53";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-54";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-55";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-56";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-57";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-58";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-59";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-60";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-61";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-10";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-11";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-12";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-13";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-14";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-15";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-16";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-17";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-18";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-19";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-20";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-21";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-22";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-23";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-24";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-25";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-26";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-27";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-28";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-29";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-30";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-31";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-32";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-33";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-34";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-35";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-36";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-37";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-38";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-39";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:13";"50589-40";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-10-19 19:32:37";"48399-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:32:37";"48397-1";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:32:37";"48397-2";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:32:44";"47458-9";" Estado a Inactivo,"
"2025-10-19 19:33:11";"44895-5";" Estado a Inactivo, Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:33:11";"44895-6";" Estado a Inactivo, Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:33:20";"43910-3";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-10-19 19:33:24";"43633-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:33:24";"43609-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:33:24";"43609-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:33:25";"43537-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:33:25";"43537-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:33:31";"43133-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:33:31";"43133-5";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:33:53";"41192-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:07";"40377-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:07";"40377-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:07";"40377-6";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:07";"40377-7";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:07";"40377-8";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:18";"39928-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:18";"39928-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:32";"38991-2";" Estado Registro Invima a Vigente,"
"2025-10-19 19:34:32";"38991-1";" Estado Registro Invima a Vigente,"
"2025-10-19 19:34:33";"38893-1";"Fecha Vencimiento Invima a 2030-10-06,"
"2025-10-19 19:34:33";"38893-3";"Fecha Vencimiento Invima a 2030-10-06,"
"2025-10-19 19:34:33";"38893-4";"Fecha Vencimiento Invima a 2030-10-06,"
"2025-10-19 19:34:33";"38893-5";"Fecha Vencimiento Invima a 2030-10-06,"
"2025-10-19 19:34:33";"38893-6";"Fecha Vencimiento Invima a 2030-10-06,"
"2025-10-19 19:34:33";"38893-7";"Fecha Vencimiento Invima a 2030-10-06,"
"2025-10-19 19:34:33";"38893-8";"Fecha Vencimiento Invima a 2030-10-06,"
"2025-10-19 19:34:42";"38540-1";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:42";"38540-2";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:42";"38540-3";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:42";"38540-5";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:56";"37821-1";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:34:57";"37819-1";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:35:01";"37619-1";" Estado a Inactivo,"
"2025-10-19 19:35:01";"37619-2";" Estado a Inactivo,"
"2025-10-19 19:35:07";"37247-1";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-10-19 19:35:07";"37247-3";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-10-19 19:35:09";"37168-4";" Principio Activo a LISINOPRIL DIHIDRATO 21.777 MG EQUIVALENTE A LISINOPRIL ANHIDRO,"
"2025-10-19 19:35:09";"37168-5";" Principio Activo a LISINOPRIL DIHIDRATO 21.777 MG EQUIVALENTE A LISINOPRIL ANHIDRO,"
"2025-10-19 19:35:09";"37168-6";" Principio Activo a LISINOPRIL DIHIDRATO 21.777 MG EQUIVALENTE A LISINOPRIL ANHIDRO,"
"2025-10-19 19:35:13";"36782-1";" Estado a Activo,"
"2025-10-19 19:35:16";"36606-1";" Estado a Activo,"
"2025-10-19 19:35:28";"36123-1";" Estado a Inactivo,"
"2025-10-19 19:35:28";"36123-2";" Estado a Inactivo,"
"2025-10-19 19:35:32";"35914-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:35:32";"35914-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:35:32";"35914-4";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:35:32";"35914-6";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:35:32";"35914-7";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:35:50";"35151-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:35:52";"35036-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:35:52";"35036-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:36:43";"32667-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:36:43";"32667-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:36:43";"32667-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:36:43";"32667-4";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:36:43";"32666-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:36:43";"32666-6";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:36:43";"32666-7";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:36:43";"32666-8";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:37:25";"29529-1";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:37:25";"29529-2";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:37:25";"29529-3";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:37:27";"29498-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:37:27";"29498-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:37:27";"29498-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:37:32";"29136-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:37:32";"29136-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:38:16";"24033-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:39:58";"225132-1";" Estado a Inactivo,"
"2025-10-19 19:40:27";"21873-2";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-10-19 19:40:27";"21873-3";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-10-19 19:40:42";"216103-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:41:03";"212535-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:41:03";"212535-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:41:04";"212120-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:41:04";"212120-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-10-19 19:41:40";"20293197";" Forma Farmaceutica a ,"
"2025-10-19 19:41:41";"20290623";" Forma Farmaceutica a ,"
"2025-10-19 19:41:41";"20284606";" Forma Farmaceutica a ,"
"2025-10-19 19:41:42";"20280596";" Forma Farmaceutica a ,"
"2025-10-19 19:41:42";"20280590";" Forma Farmaceutica a ,"
"2025-10-19 19:41:43";"20279558";" Forma Farmaceutica a ,"
"2025-10-19 19:41:43";"20277653";" Forma Farmaceutica a ,"
"2025-10-19 19:41:43";"20277475";" Forma Farmaceutica a ,"
"2025-10-19 19:41:44";"20274464";" Forma Farmaceutica a ,"
"2025-10-19 19:41:45";"20273411";" Forma Farmaceutica a ,"
"2025-10-19 19:41:45";"20267409";" Forma Farmaceutica a ,"
"2025-10-19 19:41:46";"20260699";" Forma Farmaceutica a ,"
"2025-10-19 19:41:46";"20260655";" Forma Farmaceutica a ,"
"2025-10-19 19:41:48";"20258027";" Forma Farmaceutica a ,"
"2025-10-19 19:41:49";"20243174";" Forma Farmaceutica a ,"
"2025-10-19 19:41:49";"20242801";" Forma Farmaceutica a ,"
"2025-10-19 19:41:50";"20239948";" Forma Farmaceutica a ,"
"2025-10-19 19:41:50";"20239309";" Forma Farmaceutica a ,"
"2025-10-19 19:41:51";"20237638";" Forma Farmaceutica a ,"
"2025-10-19 19:41:51";"20236366";" Forma Farmaceutica a ,"
"2025-10-19 19:41:52";"20235223";" Forma Farmaceutica a ,"
"2025-10-19 19:41:52";"20234571";" Forma Farmaceutica a ,"
"2025-10-19 19:41:53";"20234551";" Forma Farmaceutica a ,"
"2025-10-19 19:41:55";"20232620";" Forma Farmaceutica a ,"
"2025-10-19 19:41:55";"20231534";" Forma Farmaceutica a ,"
"2025-10-19 19:41:55";"20230572";" Forma Farmaceutica a ,"
"2025-10-19 19:41:56";"20227658";" Forma Farmaceutica a ,"
"2025-10-19 19:41:58";"20223087";" Forma Farmaceutica a ,"
"2025-10-19 19:41:58";"20222334";" Forma Farmaceutica a ,"
"2025-10-19 19:41:58";"20220833";" Forma Farmaceutica a ,"
"2025-10-19 19:41:59";"20220665";" Forma Farmaceutica a ,"
"2025-10-19 19:41:59";"20220614-1";" Embalaje a L1011811001100: LEVOMEPROMAZINA 40,0000 mg OTRAS SOLUCIONES ORAL (ADRENOLYT) FRASCO 20,0000ml / CAJA X 1. (Caja que contiene un frasco de vidrio ambar tipo III x 20 mL con tapa blanca en  PP x 18 mm con anillo de seguridad en PEBD e inserto, gotero d, Estado Registro Invima a Vigente, Principio Activo a LEVOMEPROMAZINA CLORHIDRATO 44,80 MG EQUIVALENTE A LEVOMEPROMAZINA BASE, Nombre Comercial a ADRENOLYT%  4% SOLUCION ORAL, GRUPO FARMACOLOGICO a PSICOLEPTICOS, Sistema Organico a SISTEMA NERVIOSO, Forma Farmaceutica a SOLUCIONES,"
"2025-10-19 19:42:00";"20218948";" Forma Farmaceutica a ,"
"2025-10-19 19:42:00";"20217175";" Forma Farmaceutica a ,"
"2025-10-19 19:42:00";"20216613";" Forma Farmaceutica a ,"
"2025-10-19 19:42:01";"20216035-1";" Embalaje a 1A1020511004100: AMOXICILINA 875,0000 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (GENFAR) TABLETA 1,0000U / CAJA X 14. (Caja plegadiza por 14 tabletas en Blister PVC Transparente / Aluminio)    , Estado Registro Invima a Vigente, Principio Activo a AMOXICILINA TRIHIDRATO COMPACTADA 1017,442 MG EQUIVALENTE A AMOXICILINA BASE, GRUPO FARMACOLOGICO a ANTIBACTERIANOS PARA USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO,"
"2025-10-19 19:42:02";"20210616";" Forma Farmaceutica a ,"
"2025-10-19 19:42:03";"20208934";" Forma Farmaceutica a ,"
"2025-10-19 19:42:04";"20206665";" Forma Farmaceutica a ,"
"2025-10-19 19:42:05";"20205955";" Forma Farmaceutica a ,"
"2025-10-19 19:42:05";"20205099";" Forma Farmaceutica a ,"
"2025-10-19 19:42:06";"20204361-1";" Forma Farmaceutica a ,"
"2025-10-19 19:42:10";"20200482";" Forma Farmaceutica a ,"
"2025-10-19 19:42:11";"20199720";" Forma Farmaceutica a ,"
"2025-10-19 19:42:13";"20198408";"Fecha Vencimiento Invima a 2030-09-29, Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES. FORMULA POLIMERICA, LIQUIDA, LISTA PARA CONSUMIR, A BASE DE LECHE DESCREMADA, CON CARBOHIDRATOS, GRASAS, PROTEINA, FIBRA DIETARIA (GOS+FOS), OLIGOSACARIDOS (2%-FL), VITAMINAS, MINERALES, OLIGOELEMENTOS, NUCLEOTIDOS, TRIGLICERIDOS DE CADENA MEDIA-TCM Y ACIDOS GRASOS POLIINSATURADOS DE CADENA LARGA (DHA, EPA Y AA). PARA ALIMENTACION POR VIA ENTERAL (ORAL O SONDA) EN NINOS DE 0-24 MESES (O HASTA 9 KG DE PESO) CON REQUERIMIENTOS ENERGETICOS INCREMENTADOS POR DESNUTRICION PROTEICO-CALORICA MODERADA O SEVERA SECUNDARIA A: CARDIOPATIAS CONGENITAS, DISPLASIA BRONCOPULMONAR, SIDA, PARALISIS CEREBRAL, QUE NO PUEDEN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION NORMAL O MODIFICADA., Forma Farmaceutica a ,"
"2025-10-19 19:42:14";"20198048";"Fecha Vencimiento Invima a 2030-09-26, Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES. FORMULA POLIMERICA, HIPERCALORICA, EN POLVO, A BASE DE MALTODEXTRINA, CON PROTEINAS, GRASAS (ACIDOS GRASOS LINOLEICO Y ALFA-LINOLENICO), VITAMINAS, MINERALES Y OLIGOELEMENTOS. PARA EL MANEJO NUTRICIONAL VIA ENTERAL, ORAL O POR SONDA, DE NINOS ENTRE 2 A 10 ANOS CON DESNUTRICION PROTEICO-CALORICA MODERADA O SEVERA SECUNDARIA A: PARALISIS CEREBRAL, CARDIOPATIAS CONGENITAS, SIDA, NEOPLASIAS MALIGNAS ESTADIO III Y IV (LEUCEMIA, LINFOMA DE HODGKIN, LINFOMA NO HODGKIN, NEUROBLASTOMA, SARCOMA DE EWING, RABDOMIOSARCOMA, TUMORES CEREBRALES, OSTEOSARCOMA, CANCER DE NASOFARINGE, TUMOR DE FILMS, HEPATOBLASTOMA, HISTIOCITOSIS DE CELULAS DE LANGERHANS), QUE NO PUEDAN CUBRIR SUS NECESIDADES NUTRICIONALES CON UNA ALIMENTACION CONVENCIONAL. SABORES NEUTRO Y VAINILLA, Forma Farmaceutica a ,"
"2025-10-19 19:42:16";"20196673";" Forma Farmaceutica a ,"
"2025-10-19 19:42:17";"20195803";" Forma Farmaceutica a ,"
"2025-10-19 19:42:18";"20195755";"Fecha Vencimiento Invima a 2030-10-14, Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES. FORMULA PARA ENFERMEDADES ESPECIFICAS, EN POLVO, NO LACTEA, EXENTA DE METIONINA, TREONINA Y VALINA, Y CONTENIDO REDUCIDO EN ISOLEUCINA, A BASE DE SOLIDOS DE JARABE DE MAIZ, CON MEZCLA DE AMINOACIDOS LIBRES ESENCIALES Y NO ESENCIALES, FIBRA DIETARIA (FOS+GOS), GRASAS, ACIDOS GRASOS POLIINSATURADOS DE CADENA LARGA - LCPS (AA Y DHA), VITAMINAS, MINERALES Y OLIGOELEMENTOS. PARA EL MANEJO NUTRICIONAL ENTERAL, VIA ORAL O POR SONDA, EN NINOS DESDE 0 HASTA 12 MESES CON ACIDEMIA METILMALONICA O ACIDEMIA PROPIONICA, QUE NO PUEDEN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION CONVENCIONAL, Forma Farmaceutica a ,"
"2025-10-19 19:42:20";"20194846-1";" Estado Registro Invima a Vigente, Nombre Comercial a BLUMADIZ % 14 MG TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a AGENTES INMUNOSUPRESORES, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-10-19 19:42:20";"20194630";" Forma Farmaceutica a ,"
"2025-10-19 19:42:20";"20194427";" Forma Farmaceutica a ,"
"2025-10-19 19:42:22";"20194071";" Forma Farmaceutica a ,"
"2025-10-19 19:42:22";"20193579";" Forma Farmaceutica a ,"
"2025-10-19 19:42:22";"20193080";" Forma Farmaceutica a ,"
"2025-10-19 19:42:25";"20190800-3";" Embalaje a - 1S1012431004102: SOLIFENACINA 10,0000 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (BLACIDEC) TABLETA 1,0000U / CAJA X 30; BLISTER ALU/PVC/PVDC EN CAJA PLEGADIZA X 30 TABLETAS RECUBIERTAS, Estado Registro Invima a Vigente, Nombre Comercial a BLACIDEC% 10 MG TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a PRODUCTOS DE USO UROLOGICO, Sistema Organico a SISTEMA GENITOURINARIO Y HORMONAS SEXUALES,"
"2025-10-19 19:42:27";"20189657-1";" Estado a Activo,"
"2025-10-19 19:42:30";"20179434";" Forma Farmaceutica a ,"
"2025-10-19 19:42:31";"20179135";" Forma Farmaceutica a ,"
