Fecha;Cum;Cambios
"2025-08-19 19:40:02";"229986-5";" Estado Registro Invima a Desistido,"
"2025-08-19 19:41:02";"226463-3";" Estado a Inactivo,"
"2025-08-19 19:41:52";"2202-2";" Estado Registro Invima a Cancelado,"
"2025-08-19 19:41:56";"219084-1";" Embalaje a CAJA PLEGADIZA MAS BLISTER ALUMINIO / ALUMINIO POR 2 TABLETAS RECUBIERTAS,"
"2025-08-19 19:41:56";"219084-3";" Embalaje a CAJA PLEGADIZA MAS BLISTER ALUMINIO / ALUMINIO POR 7 TABLETAS RECUBIERTAS,"
"2025-08-19 19:41:57";"21873-2";" Estado a Inactivo,"
"2025-08-19 19:42:13";"216497-1";" Estado a Inactivo,"
"2025-08-19 19:43:16";"20293197";" Forma Farmaceutica a ,"
"2025-08-19 19:43:17";"20290623";" Forma Farmaceutica a ,"
"2025-08-19 19:43:18";"20284606";" Forma Farmaceutica a ,"
"2025-08-19 19:43:19";"20280596";" Forma Farmaceutica a ,"
"2025-08-19 19:43:19";"20280590";" Forma Farmaceutica a ,"
"2025-08-19 19:43:20";"20279558";" Forma Farmaceutica a ,"
"2025-08-19 19:43:20";"20277653";" Forma Farmaceutica a ,"
"2025-08-19 19:43:20";"20277475";" Forma Farmaceutica a ,"
"2025-08-19 19:43:22";"20274464";" Forma Farmaceutica a ,"
"2025-08-19 19:43:22";"20273411";" Forma Farmaceutica a ,"
"2025-08-19 19:43:22";"20267409";" Forma Farmaceutica a ,"
"2025-08-19 19:43:23";"20260699";" Forma Farmaceutica a ,"
"2025-08-19 19:43:24";"20260655";" Forma Farmaceutica a ,"
"2025-08-19 19:43:25";"20258027";" Forma Farmaceutica a ,"
"2025-08-19 19:43:26";"20243174";" Forma Farmaceutica a ,"
"2025-08-19 19:43:27";"20242801";" Forma Farmaceutica a ,"
"2025-08-19 19:43:27";"20239948";" Forma Farmaceutica a ,"
"2025-08-19 19:43:28";"20239309";" Forma Farmaceutica a ,"
"2025-08-19 19:43:29";"20237638";" Forma Farmaceutica a ,"
"2025-08-19 19:43:29";"20236366";" Forma Farmaceutica a ,"
"2025-08-19 19:43:30";"20235223";" Forma Farmaceutica a ,"
"2025-08-19 19:43:30";"20234571";" Forma Farmaceutica a ,"
"2025-08-19 19:43:30";"20234551";" Forma Farmaceutica a ,"
"2025-08-19 19:43:32";"20232639-1";" Embalaje a Caja con 30 Tabletas Recubiertas en blister Aluminio / PVC - PCTFE Incoloro - Blister x 10 Tabletas  , Estado Registro Invima a Vigente, Principio Activo a VALSARTAN DISODICO (EQUIVALENTE A 26 MG DE   VALSARTAN)/ SACUBITRILO SODICO (EQUIVALENTE A 24 MG DE   SACUBITRILO), cantidad a 28.3/ 25.6, Nombre Comercial a TEROVAN% 50, GRUPO FARMACOLOGICO a AGENTES QUE ACTUAN SOBRE EL SISTEMA RENINA-ANGIOTENSINA, Sistema Organico a SISTEMA CARDIOVASCULAR,"
"2025-08-19 19:43:32";"20232620";" Forma Farmaceutica a ,"
"2025-08-19 19:43:33";"20231534";" Forma Farmaceutica a ,"
"2025-08-19 19:43:33";"20230572";" Forma Farmaceutica a ,"
"2025-08-19 19:43:34";"20227658";" Forma Farmaceutica a ,"
"2025-08-19 19:43:35";"20223087";" Forma Farmaceutica a ,"
"2025-08-19 19:43:36";"20222334";" Forma Farmaceutica a ,"
"2025-08-19 19:43:36";"20220833";" Forma Farmaceutica a ,"
"2025-08-19 19:43:36";"20220665";" Forma Farmaceutica a ,"
"2025-08-19 19:43:37";"20218948";" Forma Farmaceutica a ,"
"2025-08-19 19:43:37";"20217175";" Forma Farmaceutica a ,"
"2025-08-19 19:43:38";"20216613";" Forma Farmaceutica a ,"
"2025-08-19 19:43:39";"20210616";" Forma Farmaceutica a ,"
"2025-08-19 19:43:40";"20208934";" Forma Farmaceutica a ,"
"2025-08-19 19:43:41";"20208299-1";" Estado a Inactivo,"
"2025-08-19 19:43:41";"20206665";" Forma Farmaceutica a ,"
"2025-08-19 19:43:42";"20205955";" Forma Farmaceutica a ,"
"2025-08-19 19:43:42";"20205099";" Forma Farmaceutica a ,"
"2025-08-19 19:43:43";"20204361-1";" Nombre Comercial a RYBELSUS% 7 MG TABLETAS, Forma Farmaceutica a ,"
"2025-08-19 19:43:47";"20200482";" Forma Farmaceutica a ,"
"2025-08-19 19:43:49";"20199720";" Forma Farmaceutica a ,"
"2025-08-19 19:43:51";"20198408";" Forma Farmaceutica a ,"
"2025-08-19 19:43:52";"20198048";" Forma Farmaceutica a ,"
"2025-08-19 19:43:54";"20196673";" Forma Farmaceutica a ,"
"2025-08-19 19:43:56";"20195803";" Forma Farmaceutica a ,"
"2025-08-19 19:43:56";"20195755";" Forma Farmaceutica a ,"
"2025-08-19 19:43:58";"20194630";" Forma Farmaceutica a ,"
"2025-08-19 19:43:58";"20194427";" Forma Farmaceutica a ,"
"2025-08-19 19:43:59";"20194071";" Forma Farmaceutica a ,"
"2025-08-19 19:44:00";"20193579";" Forma Farmaceutica a ,"
"2025-08-19 19:44:00";"20193080";"Fecha Vencimiento Invima a 2030-08-01, Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES, FORMULA LIQUIDA, POLIMERICA, HIPERPROTEICA A BASE DE MALTODEXTRINA, CON PROTEINAS, L-ARGININA, L-PROLINA, ACIDOS GRASOS OMEGA 3, VITAMINAS Y MINERALES, PARA ADOLESCENTES Y ADULTOS QUE REQUIEREN ALIMENTACION ORAL O POR SONDA EN SITUACIONES DE REGENERACION DE TEJIDOS Y CICATRIZACION DE HERIDAS CRONICAS DE DIFICIL RECUPERACION (QUEMADURAS A PARTIR DE GRADO II); ADOLESCENTES Y ADULTOS QUE CURSAN CON DESNUTRICION PROTEICOCALORICA MODERADA O SEVERA SIMULTANEAMENTE CON: LESIONES POR PRESION A PARTIR DE GRADO II, ULCERAS DE PIE DIABETICO A PARTIR DE GRADO II, ULCERAS VENOSAS A PARTIR DE GRADO II, FISTULAS ENTEROCUTANEAS Y GASTROINTESTINALES, COMPLICACION DE HERIDAS QUIRURGICAS [NECROSIS DE LA HERIDA QUIRURGOCA, INFECCION DEL SITIO QUIRURGICO, DEHISCENCIA DE LA HERIDA QUIRURGICA, FISTULAS, PERITONEOSTOMIA COMPLICADA, CICATRIZACION RETARDADA], QUE NO LOGRAN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION NORMAL O MODIFICADA. SABORES: VAINILLA, FRESA - NOVASOURCE% PROLINE, Forma Farmaceutica a ,"
"2025-08-19 19:44:05";"20189657-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:44:08";"20179434";" Forma Farmaceutica a ,"
"2025-08-19 19:44:10";"20179135";" Forma Farmaceutica a ,"
"2025-08-19 19:44:10";"20178903";" Forma Farmaceutica a ,"
"2025-08-19 19:44:15";"20175052";" Forma Farmaceutica a ,"
"2025-08-19 19:44:16";"20174405";" Forma Farmaceutica a ,"
"2025-08-19 19:44:16";"20174131";" Forma Farmaceutica a ,"
"2025-08-19 19:44:18";"20172875";" Forma Farmaceutica a ,"
"2025-08-19 19:44:18";"20172873";" Forma Farmaceutica a ,"
"2025-08-19 19:44:22";"20171148-1";" Forma Farmaceutica a ,"
"2025-08-19 19:44:29";"20164753-1";" Forma Farmaceutica a ,"
"2025-08-19 19:44:30";"20162933";" Forma Farmaceutica a ,"
"2025-08-19 19:44:39";"20157430";" Forma Farmaceutica a ,"
"2025-08-19 19:44:40";"20157361";" Forma Farmaceutica a ,"
"2025-08-19 19:44:40";"20157305";" Forma Farmaceutica a ,"
"2025-08-19 19:44:42";"20156678";" Forma Farmaceutica a ,"
"2025-08-19 19:44:47";"20155001-1";" Forma Farmaceutica a ,"
"2025-08-19 19:44:47";"20155001-2";" Forma Farmaceutica a ,"
"2025-08-19 19:44:59";"20149724-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:45:01";"20149513-1";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:45:15";"20143351";" Forma Farmaceutica a ,"
"2025-08-19 19:46:07";"20129970-1";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-08-22,"
"2025-08-19 19:46:07";"20129970-2";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-08-22,"
"2025-08-19 19:46:07";"20129970-3";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-08-22,"
"2025-08-19 19:46:35";"20125116-1";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-08-19 19:46:35";"20125116-3";"Fecha Vencimiento Invima a 3000-01-01,"
"2025-08-19 19:46:43";"20123574";" Forma Farmaceutica a ,"
"2025-08-19 19:46:45";"20123199";" Forma Farmaceutica a ,"
"2025-08-19 19:46:48";"20122426-1";" Principio Activo a DEXAMETASONA BASE MICRONIZADA/ CLORHIDRATO DE CIPROFLOXACINO EQUIVALENTE A CIPROFLOXACINO,"
"2025-08-19 19:47:19";"20118656-1";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:48:04";"20114866";" Forma Farmaceutica a ,"
"2025-08-19 19:49:13";"20109401-1";" Nombre Comercial a DESENFRIOL%,"
"2025-08-19 19:49:13";"20109401-2";" Nombre Comercial a DESENFRIOL%,"
"2025-08-19 19:49:13";"20109401-3";" Nombre Comercial a DESENFRIOL%,"
"2025-08-19 19:49:16";"20109323-1";" Embalaje a Caja plegadiza con frasco de vidrio ambar, con polvo para reconstituir a 30 mL y tapa plastica blanca de seguridad,"
"2025-08-19 19:49:16";"20109323-2";" Embalaje a Caja plegadiza con frasco de vidrio ambar, con polvo para reconstituir a 60 mL y tapa plastica blanca de seguridad,"
"2025-08-19 19:49:16";"20109323-3";" Embalaje a Caja plegadiza con frasco de vidrio ambar, con polvo para reconstituir a 120 mL y tapa plastica blanca de seguridad,"
"2025-08-19 19:49:29";"20108901-9";" Embalaje a ,"
"2025-08-19 19:50:30";"20105963-37";" Embalaje a Institucional: Caja plegadiza por 200 tabletas en blister Alu/Alu por 10 tabletas cada uno.,"
"2025-08-19 19:50:30";"20105963-38";" Embalaje a Institucional: Caja plegadiza por 300 tabletas en blister Alu/Alu por 10 tabletas cada uno.,"
"2025-08-19 19:50:30";"20105963-39";" Embalaje a Institucional: Caja plegadiza por 30 tabletas en blister Alu/Alu por 30 tabletas cada uno.,"
"2025-08-19 19:50:30";"20105963-40";" Embalaje a Institucional: Caja plegadiza por 60 tabletas en blister Alu/Alu por 30 tabletas cada uno.,"
"2025-08-19 19:50:49";"20104469-1";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:49";"20104469-3";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:49";"20104469-4";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:49";"20104469-5";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:49";"20104469-6";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-7";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-8";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-9";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-10";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-11";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-12";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-13";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-14";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-15";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-16";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:50:50";"20104469-17";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:51:49";"20103221-1";" Estado Registro Invima a En tramite renov,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:52:02";"20102641-1";" Estado Registro Invima a En tramite renov,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:52:16";"20102005-1";" Embalaje a 2B1005391000101 Caja con un frasco gotero en polietileno de baja densidad (PEBD) por 5.0 mL, ,"
"2025-08-19 19:52:22";"20101772-1";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:54:16";"20097682-1";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:54:37";"20096872-1";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:54:50";"20096467-1";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:54:50";"20096467-2";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:54:55";"20096389-1";"Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:54:55";"20096389-2";"Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:54:55";"20096389-3";"Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:54:55";"20096389-4";"Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:54:55";"20096389-5";"Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:54:55";"20096389-6";"Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:54:55";"20096389-7";"Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:54:55";"20096389-8";"Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:55:11";"20095990-1";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:55:11";"20095990-2";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:55:11";"20095988-1";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:55:11";"20095988-2";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:55:11";"20095988-3";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:55:11";"20095988-4";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:55:11";"20095988-5";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:55:22";"20095449";" Forma Farmaceutica a ,"
"2025-08-19 19:55:49";"20094226-1";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:55:49";"20094226-2";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:55:49";"20094226-3";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:55:49";"20094226-4";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:55:49";"20094226-5";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-08-19 19:56:15";"20093324-1";" Estado a Inactivo, Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:56:41";"20092482-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:57:05";"20091369-1";"Fecha Vencimiento Invima a 3000-01-01, Registo_Invima a INVIMA 2017MB-0017701,"
"2025-08-19 19:57:05";"20091369-2";"Fecha Vencimiento Invima a 3000-01-01, Registo_Invima a INVIMA 2017MB-0017701,"
"2025-08-19 19:57:05";"20091369-3";"Fecha Vencimiento Invima a 3000-01-01, Registo_Invima a INVIMA 2017MB-0017701,"
"2025-08-19 19:57:05";"20091369-4";"Fecha Vencimiento Invima a 3000-01-01, Registo_Invima a INVIMA 2017MB-0017701,"
"2025-08-19 19:57:05";"20091369-5";"Fecha Vencimiento Invima a 3000-01-01, Registo_Invima a INVIMA 2017MB-0017701,"
"2025-08-19 19:58:04";"20089141-1";" Estado Registro Invima a Temp. no comerc - Vigente,"
"2025-08-19 19:58:12";"20088690";" Estado Registro Invima a En tramite renov, Forma Farmaceutica a ,"
"2025-08-19 19:58:27";"20087994-1";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2030-08-22,"
"2025-08-19 19:59:07";"20087310-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:59:07";"20087310-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:59:08";"20087299-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:59:08";"20087299-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 1900-01-01,"
"2025-08-19 19:59:16";"20087187-1";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:16";"20087187-2";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-3";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-4";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-5";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-6";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-7";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-8";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-9";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-10";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-11";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-12";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-13";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-14";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-15";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-16";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-17";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-18";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-19";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-20";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-21";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-22";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-23";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-47";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-48";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-49";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-50";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-51";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-52";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-53";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-54";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
"2025-08-19 19:59:17";"20087187-55";" Principio Activo a CANDESARTAN CILEXETILO/ HIDROCLOROTIAZIDA,"
