Fecha;Cum;Cambios
"2026-01-19 19:33:48";"41492-1";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2031-01-07,"
"2026-01-19 19:33:48";"41492-3";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2031-01-07,"
"2026-01-19 19:33:48";"41492-5";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2031-01-07,"
"2026-01-19 19:33:48";"41492-6";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2031-01-07,"
"2026-01-19 19:33:56";"41072-14";" Embalaje a Sobre Prolam por 20 blister PVC/Prolam (300 capsulas), Estado Registro Invima a Vigente, Principio Activo a OMEPRAZOL PELLETS 8,5%  EQUIVALENTE A OMEPRAZOL BASE, Nombre Comercial a OMEPRAZOL 20 MG CAPSULAS, GRUPO FARMACOLOGICO a AGENTES PARA EL TRATAMIENTO DE ALTERACIONES CAUSADAS POR ACIDOS, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO,"
"2026-01-19 19:34:38";"38819-6";" Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a SUSTITUTOS DE LA SANGRE Y SOLUCIONES PARA PERFUSION, Sistema Organico a SANGRE Y ORGANOS HEMATOPOYETICOS,"
"2026-01-19 19:36:19";"33981-1";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:36:19";"33981-4";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:36:20";"33903-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:36:20";"33903-2";" Estado Registro Invima a Vigente,"
"2026-01-19 19:36:20";"33903-3";" Estado Registro Invima a Vigente,"
"2026-01-19 19:36:20";"33903-4";" Estado Registro Invima a Vigente,"
"2026-01-19 19:36:20";"33903-5";" Estado Registro Invima a Vigente,"
"2026-01-19 19:39:05";"228038-1";"Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:39:05";"228038-2";"Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:39:05";"228038-3";"Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:39:05";"228038-4";"Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:40:02";"225143-2";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2031-01-09,"
"2026-01-19 19:41:16";"210771-2";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:41:16";"210771-1";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:41:45";"204236-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:41:45";"204236-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:41:45";"204236-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:41:45";"204236-4";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:41:45";"204236-5";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:41:45";"204236-6";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:41:48";"20293197";" Forma Farmaceutica a ,"
"2026-01-19 19:41:49";"20290623";" Forma Farmaceutica a ,"
"2026-01-19 19:41:49";"20284606";" Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES, FORMULA POLIMERICA, EN POLVO, NORMOCALORICA E HIPERPROTEICA, A BASE DE MALTODEXTRINA, LACTOALBUMINA, L-ARGININA, L-GLUTAMINA, AMINOACIDOS  DE CADENA RAMIFICADA, ACEITE DE CANOLA, TRIGLICERIDOS DE CADENA MEDIA, VITAMINAS Y MINERALES PARA DAR SOPORTE NUTRICIONAL ENTERAL A ADULTOS HOSPITALIZADOS, O EN EL AMBITO AMBULATORIO O DOMICILIARIO CON DESNUTRICION PROTEICO CALORICA DE GRADO MODERADO O SEVERO ASOCIADA A: ENFERMEDADES ONCOLOGICAS EN ESTADIO III O IV (CABEZA Y CUELLO, ESOFAGO, ESTOMAGO, PANCREAS, COLON Y RECTO), ESTADO PRE Y POSTOPERATORIO DE CIRUGIA MAYOR, QUE POR SU CONDICION MEDICA NO LOGRAN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES O METABOLICOS CON UNA ALIMENTACION NORMAL O MODIFICADA O COMBINACION DE AMBAS COSAS, SABOR VAINILLA LATTE, MARCA INMUNEX% PLUS., Forma Farmaceutica a ,"
"2026-01-19 19:41:50";"20280596";" Forma Farmaceutica a ,"
"2026-01-19 19:41:50";"20280590";" Forma Farmaceutica a ,"
"2026-01-19 19:41:51";"20279558";" Forma Farmaceutica a ,"
"2026-01-19 19:41:51";"20277653";" Forma Farmaceutica a ,"
"2026-01-19 19:41:51";"20277475";" Forma Farmaceutica a ,"
"2026-01-19 19:41:53";"20274464";" Forma Farmaceutica a ,"
"2026-01-19 19:41:53";"20273411";" Forma Farmaceutica a ,"
"2026-01-19 19:41:54";"20267409";" Forma Farmaceutica a ,"
"2026-01-19 19:41:55";"20260699";" Forma Farmaceutica a ,"
"2026-01-19 19:41:55";"20260655";" Forma Farmaceutica a ,"
"2026-01-19 19:41:56";"20258027";" Forma Farmaceutica a ,"
"2026-01-19 19:41:59";"20243174";" Forma Farmaceutica a ,"
"2026-01-19 19:42:00";"20242801";" Forma Farmaceutica a ,"
"2026-01-19 19:42:01";"20241695-3";" Embalaje a Caja plegadiza conteniendo 10 viales de polietileno de baja densidad transparentes por 5 mL de suspension oral, Estado Registro Invima a Vigente, Nombre Comercial a FLORAUSII%, (BACILLUS CLAUSII), GRUPO FARMACOLOGICO a ANTIDIARREICOS, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO, Forma Farmaceutica a SUSPENSIONES,"
"2026-01-19 19:42:01";"20240733-2";" Forma Farmaceutica a ,"
"2026-01-19 19:42:02";"20239948";" Forma Farmaceutica a ,"
"2026-01-19 19:42:02";"20239309";" Forma Farmaceutica a ,"
"2026-01-19 19:42:03";"20237638";" Forma Farmaceutica a ,"
"2026-01-19 19:42:03";"20236367-1";" Forma Farmaceutica a ,"
"2026-01-19 19:42:04";"20236366";" Forma Farmaceutica a ,"
"2026-01-19 19:42:05";"20235223";" Forma Farmaceutica a ,"
"2026-01-19 19:42:05";"20234571";" Forma Farmaceutica a ,"
"2026-01-19 19:42:06";"20234551";" Forma Farmaceutica a ,"
"2026-01-19 19:42:07";"20232620";" Forma Farmaceutica a ,"
"2026-01-19 19:42:08";"20231534";" Forma Farmaceutica a ,"
"2026-01-19 19:42:08";"20230572";" Forma Farmaceutica a ,"
"2026-01-19 19:42:09";"20227658";" Forma Farmaceutica a ,"
"2026-01-19 19:42:10";"20223087";" Forma Farmaceutica a ,"
"2026-01-19 19:42:11";"20222334";" Forma Farmaceutica a ,"
"2026-01-19 19:42:12";"20220833";" Forma Farmaceutica a ,"
"2026-01-19 19:42:12";"20220665";" Forma Farmaceutica a ,"
"2026-01-19 19:42:13";"20218948";" Forma Farmaceutica a ,"
"2026-01-19 19:42:13";"20217175";" Forma Farmaceutica a ,"
"2026-01-19 19:42:14";"20216613";" Forma Farmaceutica a ,"
"2026-01-19 19:42:16";"20211398-2";" Forma Farmaceutica a ,"
"2026-01-19 19:42:16";"20211243-01";" Forma Farmaceutica a ,"
"2026-01-19 19:42:16";"20211243-1";" Forma Farmaceutica a ,"
"2026-01-19 19:42:17";"20210616";" Forma Farmaceutica a ,"
"2026-01-19 19:42:18";"20208934";" Forma Farmaceutica a ,"
"2026-01-19 19:42:21";"20206665";" Forma Farmaceutica a ,"
"2026-01-19 19:42:22";"20205955";" Forma Farmaceutica a ,"
"2026-01-19 19:42:22";"20205099";" Forma Farmaceutica a ,"
"2026-01-19 19:42:23";"20204362-1";" Forma Farmaceutica a ,"
"2026-01-19 19:42:23";"20204361-1";" Forma Farmaceutica a ,"
"2026-01-19 19:42:25";"20203698-2";" Embalaje a DEXAMETASONA 4,0000 mg OTRAS  SOLUCIONES USO INTRAMUSCULAR INTRAVENOSA TEJIDO BLANDO (BIOSANO) AMPOLLA 2,0000ml / CAJA X 100   CAJA DE CARTON ETIQUETEADA POR 100 AMPOLLAS DE VIDRIO BOROSILICATO AMBAR TIPO I POR 2mL, Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a CORTICOSTEROIDES PARA USO SISTEMICO, Sistema Organico a PREPARADOS HORMONALES SISTEMICOS,"
"2026-01-19 19:42:25";"20202939-1";" Forma Farmaceutica a ,"
"2026-01-19 19:42:29";"20200482";" Forma Farmaceutica a ,"
"2026-01-19 19:42:33";"20199720";"Fecha Vencimiento Invima a 2030-12-24, Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES, FORMULA PARA ENFERMEDADES ESPECIFICAS, LIQUIDA, LISTA PARA CONSUMIR, A BASE DE ACEITE DE CANOLA CON TRIGLICERIDOS DE CADENA MEDIA, CON RELACION 3:1 (GRASAS:CARBOHIDRATOS DISPONIBLES+PROTEINA), PARA EL MANEJO NUTRICIONAL DE LA DIETA CETOGENICA EN EPILEPSIA REFRACTARIA, STATUS EPILEPTICO Y GLIOBLASTOMA MULTIFORME EN PERSONAS MAYORES DE UN ANO DE EDAD, QUE NO LOGRAN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES CON UNA ALIMENTACION NORMAL O MODIFICADA. SIN SABOR, Forma Farmaceutica a ,"
"2026-01-19 19:42:36";"20198408";" Forma Farmaceutica a ,"
"2026-01-19 19:42:37";"20198048";" Forma Farmaceutica a ,"
"2026-01-19 19:42:38";"20197340-1";" Principio Activo a ACETAMINOFEN/ TIZANIDINA CLORHIDRATO EQUVALENTE A TIZANIDINA BASE 2,0MG,"
"2026-01-19 19:42:40";"20196673";" Forma Farmaceutica a ,"
"2026-01-19 19:42:44";"20195803";" Forma Farmaceutica a ,"
"2026-01-19 19:42:44";"20195755";" Forma Farmaceutica a ,"
"2026-01-19 19:42:47";"20194630";" Forma Farmaceutica a ,"
"2026-01-19 19:42:48";"20194427";" Forma Farmaceutica a ,"
"2026-01-19 19:42:50";"20194071";" Forma Farmaceutica a ,"
"2026-01-19 19:42:51";"20193579";" Forma Farmaceutica a ,"
"2026-01-19 19:42:51";"20193278-1";" Forma Farmaceutica a ,"
"2026-01-19 19:42:51";"20193080";" Forma Farmaceutica a ,"
"2026-01-19 19:42:58";"20189657-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:43:01";"20188045-1";" Forma Farmaceutica a ,"
"2026-01-19 19:43:06";"20179434";" Forma Farmaceutica a ,"
"2026-01-19 19:43:08";"20179135";" Forma Farmaceutica a ,"
"2026-01-19 19:43:08";"20178903";" Forma Farmaceutica a ,"
"2026-01-19 19:43:15";"20176947-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:43:18";"20175556-5";" Forma Farmaceutica a ,"
"2026-01-19 19:43:22";"20175052";" Forma Farmaceutica a ,"
"2026-01-19 19:43:22";"20174435-1";" Forma Farmaceutica a ,"
"2026-01-19 19:43:23";"20174405";" Forma Farmaceutica a ,"
"2026-01-19 19:43:23";"20174131";" Forma Farmaceutica a ,"
"2026-01-19 19:43:25";"20172875";" Forma Farmaceutica a ,"
"2026-01-19 19:43:25";"20172873";" Forma Farmaceutica a ,"
"2026-01-19 19:43:29";"20171148-1";" Forma Farmaceutica a ,"
"2026-01-19 19:43:37";"20164753-1";" Forma Farmaceutica a ,"
"2026-01-19 19:43:39";"20162933";" Forma Farmaceutica a ,"
"2026-01-19 19:43:49";"20157430";" Forma Farmaceutica a ,"
"2026-01-19 19:43:50";"20157361";" Forma Farmaceutica a ,"
"2026-01-19 19:43:50";"20157305";" Forma Farmaceutica a ,"
"2026-01-19 19:43:51";"20157011-1";" Estado a Inactivo,"
"2026-01-19 19:43:51";"20157011-2";" Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a PSICOLEPTICOS, Sistema Organico a SISTEMA NERVIOSO,"
"2026-01-19 19:43:54";"20156678";" Forma Farmaceutica a ,"
"2026-01-19 19:43:59";"20155001-1";" Forma Farmaceutica a ,"
"2026-01-19 19:44:00";"20155001-2";" Forma Farmaceutica a ,"
"2026-01-19 19:44:12";"20149724-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:44:22";"20147296-01";" Forma Farmaceutica a ,"
"2026-01-19 19:44:25";"20145962-1";" Forma Farmaceutica a ,"
"2026-01-19 19:44:35";"20143351";" Forma Farmaceutica a ,"
"2026-01-19 19:44:35";"20143309-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:45:45";"20127676-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:46:06";"20123574";" Forma Farmaceutica a ,"
"2026-01-19 19:46:07";"20123199";" Forma Farmaceutica a ,"
"2026-01-19 19:46:28";"20120233-1";" Embalaje a 1C100079/1001/100  Caja plegadiza por 10 viales de vidrio transparente tipo I con tapon de bromobutilo gris y agrafe de aluminio, Estado Registro Invima a Vigente, Principio Activo a CEFEPIME CLORHIDRATO 1,189 G EQUIVALENTE A CEFEPIME, GRUPO FARMACOLOGICO a ANTIBACTERIANOS PARA USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO, Forma Farmaceutica a POLVOS,"
"2026-01-19 19:46:30";"20120093-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:46:30";"20120093-2";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:46:30";"20120093-3";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:46:44";"20118182-4";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:47:21";"20114866";" Forma Farmaceutica a ,"
"2026-01-19 19:47:27";"20114369-1";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:27";"20114369-2";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:27";"20114369-3";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:27";"20114272-1";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:28";"20114217-1";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:28";"20114217-2";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:28";"20114217-3";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:28";"20114217-4";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:28";"20114217-5";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:28";"20114217-6";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:28";"20114217-7";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:32";"20114112-1";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:32";"20114112-2";" Estado Registro Invima a Cancelado,"
"2026-01-19 19:47:38";"20113661-1";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2031-01-09,"
"2026-01-19 19:47:38";"20113661-2";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2031-01-09,"
"2026-01-19 19:48:09";"20110801-2";" Estado a Inactivo,"
"2026-01-19 19:48:38";"20108901-9";" Embalaje a ,"
"2026-01-19 19:49:59";"20104362-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:51:57";"20099803-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:52:32";"20098329-13";" Estado a Activo,"
"2026-01-19 19:52:32";"20098329-18";" Estado a Inactivo,"
"2026-01-19 19:53:19";"20096872-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:53:27";"20096627-1";" Estado a Inactivo, Estado Registro Invima a Cancelado,"
"2026-01-19 19:53:27";"20096627-2";" Estado a Inactivo, Estado Registro Invima a Cancelado,"
"2026-01-19 19:53:27";"20096627-3";" Estado a Inactivo, Estado Registro Invima a Cancelado,"
"2026-01-19 19:53:31";"20096467-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:53:31";"20096467-2";" Estado Registro Invima a Vigente,"
"2026-01-19 19:53:42";"20096205-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:53:47";"20095994-1";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 19:53:59";"20095449";" Forma Farmaceutica a ,"
"2026-01-19 19:55:11";"20092482-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:55:44";"20090937-1";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:44";"20090937-2";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:44";"20090937-3";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:44";"20090937-4";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:44";"20090937-5";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:44";"20090936-1";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:44";"20090936-2";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:44";"20090936-3";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:44";"20090936-4";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:44";"20090936-5";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:45";"20090934-1";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:45";"20090934-2";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:45";"20090934-3";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:45";"20090934-4";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:55:45";"20090934-5";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:56:34";"20088690";" Forma Farmaceutica a ,"
"2026-01-19 19:57:10";"20087543-1";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:57:10";"20087543-2";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 19:57:21";"20087310-2";" Estado Registro Invima a Vigente,"
"2026-01-19 19:57:21";"20087310-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:57:22";"20087299-1";" Estado Registro Invima a Vigente,"
"2026-01-19 19:57:22";"20087299-2";" Estado Registro Invima a Vigente,"
"2026-01-19 19:57:46";"20086800-1";"Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 19:57:46";"20086798-1";"Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 19:58:14";"20085016-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 20:00:06";"20079463-2";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 20:00:06";"20079463-3";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 20:00:27";"20078755-2";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 20:00:27";"20078755-5";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 20:00:27";"20078755-6";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 20:00:27";"20078755-1";"Fecha Vencimiento Invima a 2025-11-20,"
"2026-01-19 20:01:03";"20076807-1";" Estado Registro Invima a Vigente,"
"2026-01-19 20:01:03";"20076807-2";" Estado Registro Invima a Vigente,"
"2026-01-19 20:01:03";"20076807-3";" Estado Registro Invima a Vigente,"
"2026-01-19 20:01:03";"20076807-4";" Estado Registro Invima a Vigente,"
"2026-01-19 20:01:47";"20073808-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-10-10,"
"2026-01-19 20:01:54";"20073358-1";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 20:01:54";"20073358-2";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 20:01:54";"20073358-3";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 20:01:54";"20073358-4";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 20:01:54";"20073358-5";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 20:01:54";"20073358-6";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 20:01:54";"20073358-7";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 20:01:54";"20073358-8";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 20:01:54";"20073358-9";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2026-01-19 20:03:29";"20070049-1";" Estado a Inactivo,"
"2026-01-19 20:03:41";"20069202-1";" Estado Registro Invima a Vigente,"
"2026-01-19 20:03:41";"20069202-2";" Estado Registro Invima a Vigente,"
"2026-01-19 20:03:41";"20069202-3";" Estado Registro Invima a Vigente,"
"2026-01-19 20:03:41";"20069202-4";" Estado Registro Invima a Vigente,"
"2026-01-19 20:03:41";"20069202-5";" Estado Registro Invima a Vigente,"
"2026-01-19 20:03:50";"20068732-1";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-2";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-3";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-4";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-5";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-6";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-7";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-8";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-9";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-10";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-11";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-12";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-13";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-14";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-15";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-16";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-17";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-18";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:50";"20068732-19";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-20";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-21";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-43";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-44";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-45";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-46";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-47";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-48";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-49";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-50";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:03:51";"20068732-51";" Forma Farmaceutica a TABLETA RECUBIERTA,"
"2026-01-19 20:04:14";"200679";" Estado Registro Invima a Vencido,Fecha Vencimiento Invima a 2006-07-29, Registo_Invima a NSC 1996 CO33951,"
"2026-01-19 20:04:36";"20067168-1";" Estado Registro Invima a Vigente,"
"2026-01-19 20:04:59";"20066549-1";" Estado Registro Invima a Vigente,"
"2026-01-19 20:05:03";"20066288-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 20:05:05";"20066246-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 20:05:06";"20066245-1";" Estado Registro Invima a Temp. no comerc - Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2026-01-19 20:06:41";"20063004-1";" Nombre Comercial a DESENFRIOLITO,"
"2026-01-19 20:06:46";"20062943-8";" Embalaje a ,"
