Fecha;Cum;Cambios
"2025-06-19 19:35:53";"35440-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:35:53";"35440-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:36:42";"33038-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:36:43";"33037-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:37:10";"31712-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:37:23";"30502-1";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:23";"30502-2";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:24";"30502-3";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:24";"30502-4";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:24";"30502-5";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:24";"30502-6";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:24";"30502-7";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:24";"30502-8";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:24";"30502-9";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:24";"30502-10";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:37";"29593-4";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:37:37";"29593-8";"Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:38:04";"27207-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:18";"25318-1";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:18";"25318-3";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:18";"25318-4";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:18";"25318-5";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:18";"25318-6";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:18";"25318-10";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:18";"25318-11";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:18";"25318-12";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:18";"25318-13";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:18";"25318-14";" Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-11,"
"2025-06-19 19:38:19";"25040-1";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:19";"25040-2";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-3";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-4";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-5";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-6";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-7";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-8";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-9";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-10";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-11";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-12";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-13";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-14";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-15";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-16";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-17";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-18";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-19";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-20";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-21";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-22";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-23";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-24";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-25";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-26";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:20";"25040-27";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:38:29";"24092-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:38";"230660-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:38";"230658-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:48";"230189-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:48";"230187-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:48";"230185-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:48";"230185-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:48";"230185-3";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:54";"229986-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:54";"229986-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:54";"229986-3";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:54";"229986-4";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:54";"229986-5";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:38:57";"229745-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:39:02";"229421-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:39:02";"229421-3";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:39:06";"22899-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:39:45";"226777-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:39:45";"226777-3";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:39:45";"226750-1";" Embalaje a 1 vial de IMMUNATE por 250 UI de factor VIII de coagulacion humano y 190 UI de factor Von Willebrand, 1 vial por 5 mL de agua esteril para inyeccion con tapon alternativo de bromobutilo, 1 dispositivo de transferencia, 1 jeringuilla para un solo uso,,"
"2025-06-19 19:39:45";"226747-4";" Embalaje a Caja por vial en vidrio tipo II con 500 U de polvo para reconstituir y vial de vidrio tipo I con 20 mL de agua esteril para inyeccion con dispositivo de transferencia BAXJECT II HI-FLOW con tapon alternativo de caucho de bromobutilo de Datwyler, jeri,"
"2025-06-19 19:40:04";"225451-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:40:19";"225005-3";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:40:24";"224719-5";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:24";"224719-3";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:24";"224717-4";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:40:24";"224717-5";" Estado a Inactivo,Fecha Vencimiento Invima a 2025-06-03,"
"2025-06-19 19:40:25";"224715-6";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:25";"224715-1";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:26";"224410-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:40:36";"221793-1";" Estado a Inactivo,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:36";"221793-2";" Estado a Inactivo,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:36";"221793-3";" Estado a Inactivo,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:36";"221793-4";" Estado a Inactivo,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:39";"220303-1";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-2";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-3";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-4";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-6";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-7";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-8";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-9";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-10";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-11";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-12";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:39";"220303-13";" Principio Activo a LINCOMICINA CLORHIDRATO MONOHIDRATO  340,23 MG. (EQUIVALENTE A  LINCOMICINA BASE),"
"2025-06-19 19:40:44";"219084-1";"Fecha Vencimiento Invima a 3000-01-01, Registo_Invima a INVIMA 2023M-011921-R3,"
"2025-06-19 19:40:44";"219084-3";"Fecha Vencimiento Invima a 3000-01-01, Registo_Invima a INVIMA 2023M-011921-R3,"
"2025-06-19 19:40:45";"21873-2";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:45";"21873-3";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-12-31,"
"2025-06-19 19:40:47";"218558-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:00";"216497-1";" Estado a Inactivo, Estado Registro Invima a Perdida Fuerza Ejec,Fecha Vencimiento Invima a 2025-06-06,"
"2025-06-19 19:41:00";"216264-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:00";"216264-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:02";"216049-3";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:06";"21535-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:06";"21534-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:07";"21531-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:07";"21531-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:11";"21458-3";" Estado Registro Invima a Vigente,Fecha Vencimiento Invima a 3000-01-01,"
"2025-06-19 19:41:12";"214316-1";" Estado Registro Invima a Vencido, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:12";"214316-2";" Estado Registro Invima a Vencido, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:13";"214314-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:51";"206742-3";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:41:55";"204751-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:42:01";"20293197";" Forma Farmaceutica a ,"
"2025-06-19 19:42:01";"20290623";" Forma Farmaceutica a ,"
"2025-06-19 19:42:02";"20284606";" Forma Farmaceutica a ,"
"2025-06-19 19:42:03";"20280596";" Forma Farmaceutica a ,"
"2025-06-19 19:42:03";"20280590";" Forma Farmaceutica a ,"
"2025-06-19 19:42:03";"20279558";" Forma Farmaceutica a ,"
"2025-06-19 19:42:04";"20277653";" Forma Farmaceutica a ,"
"2025-06-19 19:42:04";"20277475";" Forma Farmaceutica a ,"
"2025-06-19 19:42:05";"20274464";" Forma Farmaceutica a ,"
"2025-06-19 19:42:06";"20273411";" Forma Farmaceutica a ,"
"2025-06-19 19:42:06";"20267409";" Forma Farmaceutica a ,"
"2025-06-19 19:42:06";"202645-1";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:42:06";"202645-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:42:07";"202645-3";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:42:07";"20260699";" Forma Farmaceutica a ,"
"2025-06-19 19:42:07";"20260655";" Forma Farmaceutica a ,"
"2025-06-19 19:42:08";"202595-2";" Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-06-19 19:42:09";"20258027";" Forma Farmaceutica a ,"
